ticker,Date,ShortVolume,ShortExemptVolume,TotalVolume,short_int
FRG,2021-01-22,17089.0,0.0,35760.0,0.4778803131991051
FRG,2021-01-25,29542.0,0.0,247448.0,0.11938669942775856
FRG,2021-01-26,22265.0,0.0,100050.0,0.22253873063468266
FRG,2021-01-27,25615.0,1100.0,308055.0,0.08315073606985765
FRG,2021-01-28,32252.0,0.0,76556.0,0.42128637859867285
FRG,2021-01-29,42303.0,0.0,54919.0,0.7702798667127952
OFIX,2021-01-04,19240.0,0.0,40079.0,0.4800518975024327
OFIX,2021-01-05,14147.0,0.0,26149.0,0.5410149527706605
OFIX,2021-01-06,10624.0,0.0,58436.0,0.18180573619001986
OFIX,2021-01-07,6196.0,100.0,15809.0,0.3919286482383452
OFIX,2021-01-08,7509.0,0.0,34295.0,0.21895320017495262
OFIX,2021-01-11,5413.0,0.0,14321.0,0.3779763982962084
OFIX,2021-01-12,16238.0,0.0,40567.0,0.4002760864742278
OFIX,2021-01-13,12438.0,0.0,20229.0,0.6148598546640961
OFIX,2021-01-14,6214.0,0.0,19830.0,0.31336359051941504
OFIX,2021-01-15,4214.0,0.0,8687.0,0.48509266720386784
OFIX,2021-01-19,9517.0,0.0,13358.0,0.7124569546339272
OFIX,2021-01-20,10251.0,0.0,13280.0,0.7719126506024097
OFIX,2021-01-21,8151.0,0.0,14338.0,0.5684893290556563
OFIX,2021-01-22,10696.0,0.0,12481.0,0.8569826135726304
OFIX,2021-01-25,13946.0,0.0,15360.0,0.9079427083333333
OFIX,2021-01-26,8320.0,0.0,16645.0,0.49984980474617
OFIX,2021-01-27,10859.0,0.0,16295.0,0.6664007364222154
OFIX,2021-01-28,8292.0,0.0,16113.0,0.5146155278346677
OFIX,2021-01-29,11395.0,0.0,15325.0,0.7435562805872757
ACCO,2021-01-04,55448.0,964.0,102722.0,0.5397869979167073
ACCO,2021-01-05,30633.0,1000.0,75462.0,0.4059394132145981
ACCO,2021-01-06,104472.0,0.0,264755.0,0.39459878000415477
ACCO,2021-01-07,43798.0,59.0,88318.0,0.495912498018524
ACCO,2021-01-08,29721.0,0.0,59690.0,0.49792260010051936
ACCO,2021-01-11,25952.0,912.0,59825.0,0.43379857918930215
ACCO,2021-01-12,45715.0,0.0,74339.0,0.6149531201657272
ACCO,2021-01-13,29719.0,1127.0,53987.0,0.5504843758682646
ACCO,2021-01-14,14871.0,82.0,36970.0,0.40224506356505274
ACCO,2021-01-15,22456.0,103.0,46322.0,0.48478044989421876
ACCO,2021-01-19,27387.0,261.0,91873.0,0.2980962850891992
ACCO,2021-01-20,27363.0,0.0,85672.0,0.31939256699971985
ACCO,2021-01-21,31449.0,3685.0,50306.0,0.6251540571701188
ACCO,2021-01-22,42707.0,0.0,67295.0,0.634623671892414
ACCO,2021-01-25,32265.0,0.0,64362.0,0.5013051179267269
ACCO,2021-01-26,31665.0,39.0,52886.0,0.598740687516545
ACCO,2021-01-27,28070.0,850.0,96540.0,0.29076030660865965
ACCO,2021-01-28,13100.0,300.0,57508.0,0.22779439382346803
ACCO,2021-01-29,27753.0,678.0,60125.0,0.4615883575883576
FBMS,2021-01-04,5565.0,0.0,8142.0,0.6834929992630803
FBMS,2021-01-05,5076.0,0.0,11972.0,0.42398930838623455
FBMS,2021-01-06,3589.0,0.0,9519.0,0.3770354028784536
FBMS,2021-01-07,7832.0,0.0,11177.0,0.7007247025140915
FBMS,2021-01-08,2896.0,0.0,4758.0,0.6086591004623791
FBMS,2021-01-11,1304.0,0.0,3867.0,0.33721230928368245
FBMS,2021-01-12,3050.0,0.0,3864.0,0.7893374741200828
FBMS,2021-01-13,4832.0,0.0,7367.0,0.6558979231708972
FBMS,2021-01-14,6701.0,0.0,68447.0,0.09790056540096717
FBMS,2021-01-15,2255.0,0.0,10804.0,0.2087189929655683
FBMS,2021-01-19,1615.0,0.0,5555.0,0.2907290729072907
FBMS,2021-01-20,2055.0,0.0,4485.0,0.45819397993311034
FBMS,2021-01-21,2828.0,0.0,7518.0,0.3761638733705773
FBMS,2021-01-22,1560.0,0.0,4172.0,0.37392138063279
FBMS,2021-01-25,1991.0,0.0,2339.0,0.8512184694313809
FBMS,2021-01-26,3484.0,0.0,9961.0,0.3497640799116555
FBMS,2021-01-27,1711.0,0.0,9994.0,0.17120272163297978
FBMS,2021-01-28,1820.0,0.0,10653.0,0.1708438937388529
FBMS,2021-01-29,1961.0,0.0,7504.0,0.2613272921108742
CENX,2021-01-04,60447.0,0.0,110402.0,0.5475172551221898
CENX,2021-01-05,104424.0,0.0,191937.0,0.5440535175604495
CENX,2021-01-06,412749.0,10846.0,681729.0,0.6054443921264901
CENX,2021-01-07,85843.0,0.0,171760.0,0.4997845831392641
CENX,2021-01-08,78417.0,0.0,146521.0,0.5351929075013138
CENX,2021-01-11,107086.0,0.0,206587.0,0.5183578831194605
CENX,2021-01-12,116740.0,0.0,159112.0,0.7336970184524109
CENX,2021-01-13,97989.0,0.0,191126.0,0.5126931971578959
CENX,2021-01-14,102293.0,0.0,173164.0,0.5907290198886604
CENX,2021-01-15,96720.0,830.0,175575.0,0.5508756941478001
CENX,2021-01-19,105774.0,0.0,216425.0,0.488732817373224
CENX,2021-01-20,92443.0,200.0,176092.0,0.5249699020966313
CENX,2021-01-21,148945.0,1327.0,241356.0,0.6171174530568952
CENX,2021-01-22,48618.0,72.0,96475.0,0.5039440269499871
CENX,2021-01-25,121546.0,50.0,190206.0,0.6390229540603346
CENX,2021-01-26,115008.0,94.0,192984.0,0.5959457778883224
CENX,2021-01-27,231620.0,13248.0,360965.0,0.6416688598617595
CENX,2021-01-28,83459.0,2566.0,150430.0,0.5548028983580403
CENX,2021-01-29,114464.0,124.0,186630.0,0.6133204736644698
PUMP,2021-01-04,92985.0,662.0,235222.0,0.3953074117216927
PUMP,2021-01-05,167492.0,1704.0,375718.0,0.44579179065149926
PUMP,2021-01-06,144521.0,30.0,289271.0,0.49960417739766516
PUMP,2021-01-07,137456.0,1343.0,248689.0,0.5527224766676452
PUMP,2021-01-08,46148.0,120.0,195895.0,0.23557518058143392
PUMP,2021-01-11,81632.0,32.0,156158.0,0.522752596728954
PUMP,2021-01-12,56000.0,0.0,218777.0,0.2559684061852937
PUMP,2021-01-13,92261.0,287.0,202361.0,0.4559228309802778
PUMP,2021-01-14,92741.0,294.0,225554.0,0.41116983072789665
PUMP,2021-01-15,81203.0,0.0,128137.0,0.6337201588924355
PUMP,2021-01-19,92008.0,800.0,324381.0,0.2836417669345615
PUMP,2021-01-20,70622.0,445.0,261519.0,0.2700453886715688
PUMP,2021-01-21,163574.0,20.0,462874.0,0.3533877469894615
PUMP,2021-01-22,223239.0,8200.0,526673.0,0.423866421859484
PUMP,2021-01-25,94969.0,0.0,299257.0,0.3173493017707188
PUMP,2021-01-26,282430.0,175.0,825569.0,0.34210344622920674
PUMP,2021-01-27,144530.0,400.0,241206.0,0.5991973665663375
PUMP,2021-01-28,112298.0,1000.0,202615.0,0.5542432692544974
PUMP,2021-01-29,96956.0,403.0,257916.0,0.375920842444827
SRDX,2021-01-04,12218.0,100.0,16193.0,0.7545235595627741
SRDX,2021-01-05,5485.0,0.0,10154.0,0.5401812093756155
SRDX,2021-01-06,8928.0,0.0,27072.0,0.32978723404255317
SRDX,2021-01-07,7638.0,0.0,16599.0,0.46014820169889753
SRDX,2021-01-08,3284.0,19.0,4354.0,0.754248966467616
SRDX,2021-01-11,2388.0,0.0,3589.0,0.6653663973251602
SRDX,2021-01-12,8852.0,0.0,22335.0,0.3963286321916275
SRDX,2021-01-13,2789.0,0.0,6122.0,0.4555700751388435
SRDX,2021-01-14,2694.0,0.0,5174.0,0.5206803247004252
SRDX,2021-01-15,2382.0,0.0,4535.0,0.5252480705622933
SRDX,2021-01-19,4324.0,0.0,8143.0,0.5310082279258259
SRDX,2021-01-20,3993.0,0.0,5017.0,0.7958939605341838
SRDX,2021-01-21,5458.0,470.0,7826.0,0.6974188602095579
SRDX,2021-01-22,5063.0,0.0,6120.0,0.8272875816993464
SRDX,2021-01-25,10206.0,100.0,11275.0,0.9051884700665188
SRDX,2021-01-26,5601.0,0.0,7345.0,0.7625595643294758
SRDX,2021-01-27,9721.0,100.0,12992.0,0.7482296798029556
SRDX,2021-01-28,7260.0,2.0,11639.0,0.6237649282584414
SRDX,2021-01-29,4080.0,0.0,6196.0,0.65848934796643
PLRX,2021-01-04,8588.0,0.0,13164.0,0.6523852932239441
PLRX,2021-01-05,18967.0,0.0,22352.0,0.8485594130279169
PLRX,2021-01-06,10192.0,0.0,20740.0,0.4914175506268081
PLRX,2021-01-07,4520.0,0.0,10947.0,0.41289851100758196
PLRX,2021-01-08,4699.0,0.0,10181.0,0.46154601709065907
PLRX,2021-01-11,1824.0,0.0,3842.0,0.4747527329515877
PLRX,2021-01-12,2372.0,0.0,4025.0,0.5893167701863354
PLRX,2021-01-13,1950.0,0.0,10726.0,0.18180123065448442
PLRX,2021-01-14,2358.0,0.0,6848.0,0.3443341121495327
PLRX,2021-01-15,4320.0,0.0,8032.0,0.5378486055776892
PLRX,2021-01-19,11815.0,0.0,14604.0,0.8090249246781703
PLRX,2021-01-20,5537.0,0.0,7673.0,0.7216212693861592
PLRX,2021-01-21,3859.0,0.0,6970.0,0.5536585365853659
PLRX,2021-01-22,2408.0,0.0,2873.0,0.8381482770623042
PLRX,2021-01-25,4370.0,0.0,10573.0,0.41331693937387687
PLRX,2021-01-26,6356.0,0.0,12010.0,0.529225645295587
PLRX,2021-01-27,8076.0,0.0,15765.0,0.5122740247383444
PLRX,2021-01-28,5550.0,0.0,13265.0,0.4183942706370147
PLRX,2021-01-29,6318.0,0.0,11306.0,0.5588183265522731
BANC,2021-01-04,20671.0,100.0,30870.0,0.6696145124716554
BANC,2021-01-05,34459.0,200.0,90410.0,0.38114146665191906
BANC,2021-01-06,56998.0,0.0,90836.0,0.6274824959267251
BANC,2021-01-07,91955.0,0.0,124769.0,0.7370019796584087
BANC,2021-01-08,26247.0,0.0,51856.0,0.5061516507250848
BANC,2021-01-11,15971.0,0.0,30534.0,0.5230562651470492
BANC,2021-01-12,7697.0,0.0,12471.0,0.6171918851736028
BANC,2021-01-13,11712.0,0.0,53411.0,0.21928067252064182
BANC,2021-01-14,11032.0,400.0,72647.0,0.15185761284017235
BANC,2021-01-15,11300.0,0.0,26173.0,0.43174263554044245
BANC,2021-01-19,44790.0,0.0,73542.0,0.6090397323978135
BANC,2021-01-20,18267.0,0.0,50426.0,0.36225359933367707
BANC,2021-01-21,45892.0,824.0,76598.0,0.59912791456696
BANC,2021-01-22,26122.0,0.0,59889.0,0.43617358780410426
BANC,2021-01-25,28954.0,0.0,75402.0,0.38399511949285164
BANC,2021-01-26,30368.0,0.0,52627.0,0.5770422026716324
BANC,2021-01-27,18429.0,798.0,75411.0,0.2443807932529737
BANC,2021-01-28,28412.0,100.0,57215.0,0.49658306388184914
BANC,2021-01-29,25193.0,0.0,33454.0,0.7530639086506845
UMH,2021-01-04,14599.0,100.0,22832.0,0.6394096005606167
UMH,2021-01-05,16426.0,0.0,74890.0,0.2193350247028976
UMH,2021-01-06,19794.0,0.0,50665.0,0.39068390407579195
UMH,2021-01-07,14142.0,0.0,20917.0,0.6761007792704499
UMH,2021-01-08,9373.0,0.0,13052.0,0.7181274900398407
UMH,2021-01-11,20446.0,1.0,26194.0,0.7805604336871039
UMH,2021-01-12,16995.0,0.0,28399.0,0.59843656466777
UMH,2021-01-13,23912.0,300.0,30575.0,0.7820768601798855
UMH,2021-01-14,15565.0,0.0,20989.0,0.7415789222926294
UMH,2021-01-15,19267.0,0.0,31904.0,0.6039054663991976
UMH,2021-01-19,13257.0,25.0,23812.0,0.5567360994456576
UMH,2021-01-20,21100.0,0.0,36029.0,0.5856393460823226
UMH,2021-01-21,35026.0,0.0,40905.0,0.8562767387849896
UMH,2021-01-22,24615.0,0.0,41524.0,0.5927897119737983
UMH,2021-01-25,27460.0,18.0,37165.0,0.7388672137764025
UMH,2021-01-26,19430.0,0.0,35625.0,0.5454035087719298
UMH,2021-01-27,21308.0,0.0,46468.0,0.4585521218903331
UMH,2021-01-28,14581.0,0.0,31998.0,0.4556847302956435
UMH,2021-01-29,17239.0,0.0,32546.0,0.5296810667977632
HSII,2021-01-04,12227.0,0.0,33675.0,0.3630883444691908
HSII,2021-01-05,5253.0,0.0,14480.0,0.36277624309392265
HSII,2021-01-06,15000.0,0.0,23547.0,0.6370238246910435
HSII,2021-01-07,11070.0,300.0,20591.0,0.5376135204701084
HSII,2021-01-08,12184.0,0.0,17439.0,0.6986639142152646
HSII,2021-01-11,6482.0,0.0,30077.0,0.21551351531070254
HSII,2021-01-12,6069.0,200.0,10601.0,0.572493161022545
HSII,2021-01-13,13354.0,0.0,24860.0,0.5371681415929204
HSII,2021-01-14,6204.0,0.0,24587.0,0.25232846626265915
HSII,2021-01-15,12377.0,0.0,27728.0,0.4463718984420081
HSII,2021-01-19,15611.0,0.0,29373.0,0.5314744833690804
HSII,2021-01-20,10599.0,0.0,20822.0,0.50902891172798
HSII,2021-01-21,4251.0,100.0,17792.0,0.23892760791366907
HSII,2021-01-22,3963.0,0.0,13479.0,0.2940129089695081
HSII,2021-01-25,3445.0,0.0,16313.0,0.21118126647459082
HSII,2021-01-26,5802.0,0.0,23060.0,0.2516045099739809
HSII,2021-01-27,5766.0,0.0,31827.0,0.1811669337355076
HSII,2021-01-28,5830.0,100.0,11147.0,0.5230106755180766
HSII,2021-01-29,6780.0,0.0,18945.0,0.3578780680918448
RUTH,2021-01-04,166868.0,2706.0,321512.0,0.519010176914081
RUTH,2021-01-05,89170.0,9638.0,238202.0,0.37434614318939385
RUTH,2021-01-06,142605.0,761.0,287621.0,0.49580872050371844
RUTH,2021-01-07,57255.0,58.0,120049.0,0.4769302534798291
RUTH,2021-01-08,26804.0,0.0,87523.0,0.3062509283274111
RUTH,2021-01-11,54582.0,0.0,141366.0,0.386104155171682
RUTH,2021-01-12,79998.0,202.0,136379.0,0.5865859113206578
RUTH,2021-01-13,27587.0,0.0,112859.0,0.2444377497585483
RUTH,2021-01-14,54854.0,0.0,265008.0,0.20698997766105173
RUTH,2021-01-15,49058.0,0.0,139544.0,0.3515593647881672
RUTH,2021-01-19,97998.0,500.0,250597.0,0.39105815313032477
RUTH,2021-01-20,42397.0,456.0,185863.0,0.22810887589245843
RUTH,2021-01-21,27766.0,600.0,69496.0,0.3995337861171866
RUTH,2021-01-22,52355.0,0.0,121174.0,0.432064634327496
RUTH,2021-01-25,32172.0,150.0,139527.0,0.2305790277150659
RUTH,2021-01-26,78179.0,1117.0,219873.0,0.3555643485102764
RUTH,2021-01-27,24591.0,10.0,142110.0,0.17304200971078743
RUTH,2021-01-28,26352.0,95.0,97833.0,0.2693569654411088
RUTH,2021-01-29,31544.0,0.0,191714.0,0.1645367578789238
SP,2021-01-04,16931.0,0.0,30915.0,0.5476629467895844
SP,2021-01-05,11114.0,0.0,22890.0,0.4855395369156837
SP,2021-01-06,12636.0,3200.0,56399.0,0.22404652564761787
SP,2021-01-07,9591.0,100.0,17693.0,0.5420787882213305
SP,2021-01-08,10817.0,0.0,20428.0,0.5295183082044252
SP,2021-01-11,8188.0,0.0,13762.0,0.5949716610957709
SP,2021-01-12,17586.0,0.0,33774.0,0.5206963936756085
SP,2021-01-13,13862.0,0.0,18797.0,0.737458105016758
SP,2021-01-14,11872.0,0.0,32100.0,0.3698442367601246
SP,2021-01-15,11049.0,0.0,19282.0,0.573021470801784
SP,2021-01-19,12233.0,1600.0,65708.0,0.18617215559749192
SP,2021-01-20,14319.0,0.0,20740.0,0.6904050144648023
SP,2021-01-21,8115.0,1549.0,15740.0,0.5155654383735705
SP,2021-01-22,28717.0,11200.0,38274.0,0.75030046506767
SP,2021-01-25,15607.0,0.0,53307.0,0.2927758080552273
SP,2021-01-26,18651.0,30.0,62806.0,0.2969620736872273
SP,2021-01-27,23740.0,115.0,61466.0,0.38622978557251164
SP,2021-01-28,14061.0,0.0,29012.0,0.48466151937129465
SP,2021-01-29,31608.0,1031.0,45453.0,0.695399643587882
MYE,2021-01-04,35422.0,3500.0,73692.0,0.4806763285024155
MYE,2021-01-05,13083.0,100.0,36046.0,0.36295289352494037
MYE,2021-01-06,25280.0,0.0,70086.0,0.360699711782667
MYE,2021-01-07,21780.0,0.0,35961.0,0.6056561274714274
MYE,2021-01-08,16750.0,0.0,41819.0,0.4005356416939669
MYE,2021-01-11,18369.0,0.0,36612.0,0.5017207472959685
MYE,2021-01-12,11314.0,0.0,90732.0,0.12469690957986157
MYE,2021-01-13,17573.0,25.0,33155.0,0.5300256371587996
MYE,2021-01-14,12001.0,300.0,19216.0,0.6245316402997502
MYE,2021-01-15,17470.0,0.0,33184.0,0.5264585342333655
MYE,2021-01-19,27054.0,0.0,59311.0,0.456137984522264
MYE,2021-01-20,17149.0,66.0,32455.0,0.5283931597596673
MYE,2021-01-21,11943.0,100.0,22023.0,0.5422966898242746
MYE,2021-01-22,20125.0,200.0,44192.0,0.4553991672700941
MYE,2021-01-25,19657.0,0.0,51505.0,0.38165226677021646
MYE,2021-01-26,12387.0,0.0,24804.0,0.4993952588292211
MYE,2021-01-27,20242.0,0.0,39239.0,0.5158643186625551
MYE,2021-01-28,23248.0,670.0,48647.0,0.47789175077599855
MYE,2021-01-29,22101.0,50.0,43691.0,0.5058478862923714
AHH,2021-01-04,22774.0,200.0,59948.0,0.37989590978848337
AHH,2021-01-05,10722.0,0.0,49471.0,0.2167330355157567
AHH,2021-01-06,7198.0,0.0,45360.0,0.15868606701940036
AHH,2021-01-07,25247.0,0.0,48328.0,0.5224093693097169
AHH,2021-01-08,16058.0,0.0,36797.0,0.43639427127211455
AHH,2021-01-11,19346.0,0.0,31228.0,0.6195081337261432
AHH,2021-01-12,19604.0,1600.0,41214.0,0.47566360945309843
AHH,2021-01-13,6668.0,0.0,26489.0,0.2517271320170637
AHH,2021-01-14,9309.0,0.0,84697.0,0.10990944189286515
AHH,2021-01-15,7266.0,0.0,31744.0,0.22889364919354838
AHH,2021-01-19,13463.0,0.0,29684.0,0.4535439967659345
AHH,2021-01-20,36100.0,0.0,66170.0,0.5455644551911742
AHH,2021-01-21,18467.0,0.0,26917.0,0.6860719991083701
AHH,2021-01-22,19021.0,0.0,49250.0,0.3862131979695431
AHH,2021-01-25,12927.0,0.0,24506.0,0.5275034685383172
AHH,2021-01-26,70345.0,0.0,244099.0,0.2881822539215646
AHH,2021-01-27,46354.0,0.0,131830.0,0.35161950997496777
AHH,2021-01-28,12031.0,0.0,56358.0,0.213474573263778
AHH,2021-01-29,16379.0,879.0,43683.0,0.3749513540736671
MTW,2021-01-04,25261.0,0.0,69794.0,0.36193655615095854
MTW,2021-01-05,24198.0,0.0,64385.0,0.37583288032926926
MTW,2021-01-06,40356.0,0.0,172601.0,0.23381092809427523
MTW,2021-01-07,94611.0,0.0,166325.0,0.5688321058169247
MTW,2021-01-08,71002.0,263.0,111682.0,0.6357515087480525
MTW,2021-01-11,18218.0,0.0,28208.0,0.6458451503119682
MTW,2021-01-12,33010.0,300.0,98082.0,0.33655512734242776
MTW,2021-01-13,25502.0,0.0,54451.0,0.4683476887476814
MTW,2021-01-14,40653.0,547.0,83104.0,0.48918222949557183
MTW,2021-01-15,39701.0,100.0,72684.0,0.5462137471795718
MTW,2021-01-19,87306.0,200.0,204136.0,0.4276854645922326
MTW,2021-01-20,44215.0,0.0,72894.0,0.6065656981370209
MTW,2021-01-21,49302.0,1300.0,72857.0,0.6766954445008716
MTW,2021-01-22,43026.0,19700.0,81724.0,0.526479369585434
MTW,2021-01-25,37407.0,58.0,72066.0,0.5190658562983932
MTW,2021-01-26,16008.0,170.0,29742.0,0.5382287673996369
MTW,2021-01-27,61980.0,600.0,110498.0,0.5609151296856052
MTW,2021-01-28,44873.0,400.0,74867.0,0.5993695486663015
MTW,2021-01-29,54994.0,0.0,79823.0,0.6889493003269734
LOVE,2021-01-04,66052.0,0.0,129294.0,0.5108667068850836
LOVE,2021-01-05,32322.0,0.0,67777.0,0.47688743969193087
LOVE,2021-01-06,50260.0,0.0,71000.0,0.7078873239436619
LOVE,2021-01-07,54601.0,0.0,100780.0,0.5417840841436793
LOVE,2021-01-08,41986.0,940.0,77514.0,0.5416569909951751
LOVE,2021-01-11,274676.0,100.0,550192.0,0.4992366301218484
LOVE,2021-01-12,70952.0,8926.0,107195.0,0.6618965436820747
LOVE,2021-01-13,36770.0,100.0,72896.0,0.504417251975417
LOVE,2021-01-14,86981.0,39933.0,178453.0,0.4874168548581419
LOVE,2021-01-15,62154.0,866.0,92965.0,0.6685741945893616
LOVE,2021-01-19,73498.0,4389.0,113134.0,0.6496543921367581
LOVE,2021-01-20,46036.0,1391.0,83072.0,0.5541698767334361
LOVE,2021-01-21,26987.0,0.0,64712.0,0.41703238966497713
LOVE,2021-01-22,30933.0,0.0,60799.0,0.5087748153752529
LOVE,2021-01-25,90365.0,410.0,271139.0,0.3332792405371415
LOVE,2021-01-26,33589.0,8.0,66458.0,0.5054169550693671
LOVE,2021-01-27,53310.0,47.0,147905.0,0.3604340624049221
LOVE,2021-01-28,61854.0,50.0,140024.0,0.44173855910415355
LOVE,2021-01-29,58823.0,1180.0,102003.0,0.5766791172808643
PLAB,2021-01-04,60199.0,7185.0,124116.0,0.48502207612233716
PLAB,2021-01-05,15831.0,0.0,56721.0,0.2791029777331147
PLAB,2021-01-06,142961.0,750.0,226048.0,0.6324364736693092
PLAB,2021-01-07,31417.0,883.0,68264.0,0.46022793859135125
PLAB,2021-01-08,37475.0,50.0,74656.0,0.5019690312901843
PLAB,2021-01-11,25548.0,30.0,48218.0,0.5298436268613381
PLAB,2021-01-12,13802.0,33.0,94743.0,0.1456783086877131
PLAB,2021-01-13,33744.0,200.0,62080.0,0.5435567010309278
PLAB,2021-01-14,27987.0,0.0,76012.0,0.36819186444245644
PLAB,2021-01-15,32495.0,2200.0,212188.0,0.15314249627688653
PLAB,2021-01-19,27170.0,0.0,254668.0,0.10668792309987905
PLAB,2021-01-20,27186.0,0.0,83625.0,0.32509417040358746
PLAB,2021-01-21,55163.0,0.0,137886.0,0.40006237036392384
PLAB,2021-01-22,43799.0,759.0,119841.0,0.36547592226366604
PLAB,2021-01-25,17713.0,13.0,124245.0,0.14256509316270272
PLAB,2021-01-26,100923.0,1038.0,205700.0,0.4906319883325231
PLAB,2021-01-27,61686.0,2500.0,147343.0,0.4186557895522692
PLAB,2021-01-28,41921.0,100.0,118330.0,0.35427195132257244
PLAB,2021-01-29,65979.0,45.0,123088.0,0.5360311321981022
MGPI,2021-01-04,7382.0,200.0,11492.0,0.642359902540898
MGPI,2021-01-05,14120.0,0.0,24066.0,0.5867198537355606
MGPI,2021-01-06,11350.0,0.0,16844.0,0.6738304440750416
MGPI,2021-01-07,3658.0,0.0,6856.0,0.5335472578763127
MGPI,2021-01-08,3901.0,11.0,7636.0,0.5108695652173914
MGPI,2021-01-11,2574.0,0.0,6742.0,0.38178582023138535
MGPI,2021-01-12,3227.0,100.0,8126.0,0.3971203544179178
MGPI,2021-01-13,9401.0,0.0,16778.0,0.560317081892955
MGPI,2021-01-14,8322.0,0.0,18658.0,0.4460285132382892
MGPI,2021-01-15,19092.0,419.0,25142.0,0.7593667965953385
MGPI,2021-01-19,25060.0,900.0,34210.0,0.7325343466822567
MGPI,2021-01-20,17369.0,0.0,30229.0,0.5745807006516921
MGPI,2021-01-21,8805.0,0.0,16190.0,0.5438542310067943
MGPI,2021-01-22,10326.0,0.0,15367.0,0.6719593935055639
MGPI,2021-01-25,21994.0,100.0,53436.0,0.4115951792798862
MGPI,2021-01-26,21826.0,0.0,42746.0,0.5105974828054087
MGPI,2021-01-27,36129.0,0.0,74766.0,0.4832276703314341
MGPI,2021-01-28,22393.0,0.0,44024.0,0.5086543703434491
MGPI,2021-01-29,17464.0,0.0,40658.0,0.4295341630183482
ARR,2021-01-04,244013.0,7262.0,469300.0,0.5199509908374175
ARR,2021-01-05,97998.0,125.0,130073.0,0.753407701828973
ARR,2021-01-06,155813.0,2660.0,306860.0,0.5077657563709835
ARR,2021-01-07,135383.0,730.0,226876.0,0.5967268463830463
ARR,2021-01-08,142444.0,1493.0,237886.0,0.5987910175462197
ARR,2021-01-11,156492.0,222.0,278796.0,0.5613136486893643
ARR,2021-01-12,228310.0,13894.0,408215.0,0.5592886101686612
ARR,2021-01-13,139089.0,800.0,376260.0,0.3696619358953915
ARR,2021-01-14,103511.0,74.0,262480.0,0.39435766534593114
ARR,2021-01-15,170421.0,2176.0,286454.0,0.5949332178988599
ARR,2021-01-19,221086.0,28268.0,311105.0,0.7106475305764934
ARR,2021-01-20,92396.0,3466.0,203455.0,0.45413482096778157
ARR,2021-01-21,98799.0,893.0,242554.0,0.40732785276680655
ARR,2021-01-22,150448.0,1.0,242413.0,0.6206267815669951
ARR,2021-01-25,67968.0,2674.0,206206.0,0.32961213543737816
ARR,2021-01-26,76344.0,1580.0,198150.0,0.38528387585162754
ARR,2021-01-27,188428.0,3544.0,286653.0,0.6573383149661787
ARR,2021-01-28,196072.0,185.0,260317.0,0.7532047465205883
ARR,2021-01-29,198670.0,2678.0,318865.0,0.6230536433914039
GRBK,2021-01-04,59268.0,0.0,162293.0,0.36519135144460946
GRBK,2021-01-05,54617.0,0.0,94357.0,0.5788335788547749
GRBK,2021-01-06,64817.0,15.0,107059.0,0.6054325185178266
GRBK,2021-01-07,84241.0,100.0,110934.0,0.7593794508446464
GRBK,2021-01-08,106137.0,2722.0,153358.0,0.6920864904341476
GRBK,2021-01-11,87471.0,0.0,150277.0,0.5820651197455365
GRBK,2021-01-12,32327.0,13.0,81553.0,0.3963925300111584
GRBK,2021-01-13,40921.0,276.0,135473.0,0.30206018911517424
GRBK,2021-01-14,77273.0,576.0,213630.0,0.3617141787202172
GRBK,2021-01-15,49980.0,0.0,94725.0,0.5276326207442597
GRBK,2021-01-19,82639.0,149.0,147977.0,0.5584584090770863
GRBK,2021-01-20,111400.0,2090.0,246970.0,0.4510669312062194
GRBK,2021-01-21,37831.0,0.0,72638.0,0.5208155510889617
GRBK,2021-01-22,160990.0,0.0,201399.0,0.7993584873807715
GRBK,2021-01-25,341781.0,10991.0,1864269.0,0.183332448267927
GRBK,2021-01-26,233492.0,10572.0,478823.0,0.4876373941936791
GRBK,2021-01-27,176153.0,1301.0,589115.0,0.2990129261689144
GRBK,2021-01-28,243510.0,300.0,437600.0,0.5564670932358318
GRBK,2021-01-29,210040.0,1011.0,277642.0,0.7565137839375887
HMST,2021-01-04,6560.0,807.0,18093.0,0.3625711601171724
HMST,2021-01-05,4909.0,0.0,10434.0,0.47048111941728965
HMST,2021-01-06,35851.0,0.0,71453.0,0.5017424040977986
HMST,2021-01-07,13655.0,537.0,26504.0,0.5152052520374283
HMST,2021-01-08,8259.0,0.0,16466.0,0.5015790112960039
HMST,2021-01-11,4279.0,800.0,17252.0,0.24802921400417344
HMST,2021-01-12,4371.0,0.0,6348.0,0.6885633270321361
HMST,2021-01-13,5696.0,0.0,11019.0,0.5169253108267537
HMST,2021-01-14,4887.0,0.0,15654.0,0.31218857799923344
HMST,2021-01-15,5881.0,0.0,11570.0,0.5082973206568712
HMST,2021-01-19,3813.0,0.0,13864.0,0.27502885170225044
HMST,2021-01-20,14319.0,0.0,24499.0,0.5844728356259439
HMST,2021-01-21,3292.0,0.0,15350.0,0.2144625407166124
HMST,2021-01-22,5912.0,0.0,22325.0,0.26481522956326986
HMST,2021-01-25,7614.0,0.0,23439.0,0.3248432100345578
HMST,2021-01-26,10953.0,0.0,45282.0,0.24188419239432887
HMST,2021-01-27,8274.0,0.0,28700.0,0.28829268292682925
HMST,2021-01-28,8272.0,0.0,16340.0,0.5062423500611996
