Date,BTC,ETH,BNB,XRP,USDT,DOGE,ADA,BCH,LTC,LINK,BTC_rtn,ETH_rtn,BNB_rtn,XRP_rtn,USDT_rtn,DOGE_rtn,ADA_rtn,BCH_rtn,LTC_rtn,LINK_rtn
2019-10-30,9205.726562,184.692169,20.08695,0.296555,1.005853,0.002616,0.041967,290.628174,58.420971,2.624211,-0.023544,-0.029685,-0.019053,-0.017887,0.00371,-0.014689,-0.033998,0.005782,-0.024197,-0.017166
2019-10-31,9199.584961,183.966919,20.000233,0.296358,1.006419,0.002615,0.041636,284.476654,58.780685,2.73793,-0.000667,-0.003927,-0.004317,-0.000664,0.000563,-0.000382,-0.007887,-0.021166,0.006157,0.043335
2019-11-01,9261.104492,183.969894,20.021502,0.292642,1.004101,0.00263,0.042345,279.13736,58.583645,2.720022,0.006687,1.6e-05,0.001063,-0.012539,-0.002303,0.005736,0.017028,-0.018769,-0.003352,-0.006541
2019-11-02,9324.717773,183.92572,20.266994,0.296263,1.004758,0.002627,0.042599,290.716461,58.597027,2.710366,0.006869,-0.00024,0.012261,0.012374,0.000654,-0.001141,0.005998,0.041482,0.000228,-0.00355
2019-11-03,9235.354492,182.425018,20.206045,0.291261,1.004447,0.002637,0.04193,292.710571,58.625191,2.671798,-0.009583,-0.008159,-0.003007,-0.016884,-0.00031,0.003807,-0.015705,0.006859,0.000481,-0.01423
2019-11-04,9412.612305,186.355194,20.737982,0.299937,1.004343,0.002614,0.043236,291.846619,61.573055,2.686752,0.019193,0.021544,0.026326,0.029788,-0.000103,-0.008722,0.031147,-0.002952,0.050283,0.005597
2019-11-05,9342.527344,189.304169,20.724674,0.301255,1.004743,0.002624,0.044328,293.706879,63.302765,2.682662,-0.007446,0.015824,-0.000642,0.004394,0.000398,0.003825,0.025257,0.006374,0.028092,-0.001522
2019-11-06,9360.879883,191.593842,20.817923,0.310086,1.003033,0.002628,0.044956,306.228699,64.268745,2.740215,0.001964,0.012095,0.004499,0.029314,-0.001702,0.001524,0.014167,0.042634,0.01526,0.021454
2019-11-07,9267.561523,187.976547,20.646936,0.292431,1.005732,0.002725,0.043637,293.504089,61.843224,2.690742,-0.009969,-0.01888,-0.008213,-0.056936,0.002691,0.03691,-0.02934,-0.041553,-0.03774,-0.018054
2019-11-08,8804.880859,184.211472,19.690773,0.276953,1.002498,0.002653,0.042297,277.978607,60.529919,2.716641,-0.049925,-0.020029,-0.04631,-0.052929,-0.003216,-0.026422,-0.030708,-0.052897,-0.021236,0.009625
2019-11-09,8813.582031,185.028717,19.735447,0.280196,1.000189,0.002713,0.042445,282.744171,61.954712,2.803951,0.000988,0.004436,0.002269,0.01171,-0.002303,0.022616,0.003499,0.017144,0.023539,0.032139
2019-11-10,9055.526367,189.47728,20.481758,0.280204,1.002694,0.002775,0.043958,293.475494,63.841465,2.782646,0.027451,0.024043,0.037816,2.9e-05,0.002505,0.022853,0.035646,0.037954,0.030454,-0.007598
2019-11-11,8757.788086,185.489639,20.133141,0.275086,1.002438,0.002715,0.043194,287.1586,61.899109,2.750326,-0.032879,-0.021045,-0.017021,-0.018265,-0.000255,-0.021622,-0.01738,-0.021524,-0.030425,-0.011615
2019-11-12,8815.662109,186.843414,20.857447,0.272418,1.001398,0.002725,0.043767,289.241455,61.340298,2.817811,0.006608,0.007298,0.035976,-0.009699,-0.001037,0.003683,0.013266,0.007253,-0.009028,0.024537
2019-11-13,8808.262695,188.258743,21.250431,0.273036,1.003175,0.002698,0.043492,286.493469,61.111347,3.01829,-0.000839,0.007575,0.018841,0.002269,0.001775,-0.009908,-0.006283,-0.009501,-0.003732,0.071147
2019-11-14,8708.094727,185.999634,21.2647,0.270391,1.005582,0.00268,0.043119,279.559814,59.429893,3.063036,-0.011372,-0.012,0.000671,-0.009687,0.002399,-0.006672,-0.008576,-0.024202,-0.027515,0.014825
2019-11-15,8491.992188,180.521179,20.316225,0.261654,1.001369,0.002657,0.043974,264.710205,57.81171,3.035152,-0.024816,-0.029454,-0.044603,-0.032312,-0.00419,-0.008582,0.019829,-0.053118,-0.027228,-0.009103
2019-11-16,8550.760742,183.348358,20.282654,0.263886,1.006746,0.002669,0.044172,267.697418,58.565437,3.010331,0.00692,0.015661,-0.001652,0.00853,0.00537,0.004516,0.004503,0.011285,0.013038,-0.008178
2019-11-17,8577.975586,185.119232,20.260794,0.265253,1.008471,0.002648,0.045421,268.743195,59.573227,2.931891,0.003183,0.009659,-0.001078,0.00518,0.001713,-0.007868,0.028276,0.003907,0.017208,-0.026057
2019-11-18,8309.286133,180.559601,19.31687,0.255653,1.012008,0.002576,0.043802,250.184082,56.800949,2.82661,-0.031323,-0.024631,-0.046589,-0.036192,0.003507,-0.02719,-0.035644,-0.069059,-0.046536,-0.035909
2019-11-19,8206.145508,177.455551,18.703299,0.2565,1.008968,0.002548,0.042542,244.406204,55.623985,2.75657,-0.012413,-0.017191,-0.031763,0.003313,-0.003004,-0.01087,-0.028766,-0.023095,-0.020721,-0.024779
2019-11-20,8027.268066,175.698349,18.172274,0.251364,1.00544,0.002556,0.041178,244.240631,55.290924,2.708266,-0.021798,-0.009902,-0.028392,-0.020023,-0.003497,0.00314,-0.032062,-0.000677,-0.005988,-0.017523
2019-11-21,7642.75,161.462723,16.840218,0.243766,1.000411,0.002426,0.038406,226.598877,50.883053,2.549667,-0.047901,-0.081023,-0.073302,-0.030227,-0.005002,-0.050861,-0.067317,-0.072231,-0.079721,-0.058561
2019-11-22,7296.577637,150.268173,15.581703,0.2316,1.003045,0.002362,0.037148,208.927277,47.615536,2.351865,-0.045294,-0.069332,-0.074733,-0.049908,0.002633,-0.026381,-0.032755,-0.077986,-0.064216,-0.077579
2019-11-23,7397.796875,153.417786,16.4195,0.236188,1.01313,0.002505,0.038343,217.338364,48.70649,2.447424,0.013872,0.02096,0.053768,0.01981,0.010054,0.060542,0.032169,0.040258,0.022912,0.040631
2019-11-24,7047.916992,142.834702,15.278765,0.223184,1.017519,0.002365,0.035588,205.148804,44.734226,2.25579,-0.047295,-0.068982,-0.069474,-0.055058,0.004332,-0.055888,-0.071851,-0.056086,-0.081555,-0.0783
2019-11-25,7146.133789,146.476532,15.267364,0.218622,1.003114,0.002286,0.036048,209.235123,45.830338,2.275065,0.013936,0.025497,-0.000746,-0.020441,-0.014157,-0.033404,0.012926,0.019919,0.024503,0.008545
2019-11-26,7218.371094,148.965073,15.527255,0.222145,1.009773,0.002291,0.036993,212.933975,47.273342,2.276428,0.010109,0.016989,0.017023,0.016115,0.006638,0.002187,0.026215,0.017678,0.031486,0.000599
2019-11-27,7531.663574,153.010559,16.098288,0.225081,1.005027,0.002339,0.039049,220.414062,48.008804,2.229166,0.043402,0.027157,0.036776,0.013217,-0.0047,0.020952,0.055578,0.035129,0.015558,-0.020761
2019-11-28,7463.105957,151.717575,15.683207,0.22457,1.00408,0.002313,0.03919,218.737946,47.05695,2.271925,-0.009103,-0.00845,-0.025784,-0.00227,-0.000942,-0.011116,0.003611,-0.007604,-0.019827,0.019182
2019-11-29,7761.243652,155.304153,16.273304,0.230217,1.004521,0.002456,0.041423,224.80838,48.879158,2.34262,0.039948,0.02364,0.037626,0.025146,0.000439,0.061825,0.056979,0.027752,0.038723,0.031117
2019-11-30,7569.629883,152.539688,15.715951,0.226474,1.001703,0.00232,0.040425,218.907867,47.47543,2.242076,-0.024689,-0.0178,-0.03425,-0.016259,-0.002805,-0.055375,-0.024093,-0.026247,-0.028718,-0.042919
2019-12-01,7424.29248,151.18573,15.496336,0.225333,1.002481,0.002292,0.039587,216.169647,47.71117,2.167132,-0.0192,-0.008876,-0.013974,-0.005038,0.000777,-0.012069,-0.02073,-0.012509,0.004966,-0.033426
2019-12-02,7321.988281,149.059158,15.191858,0.219581,1.001681,0.002235,0.038056,215.657471,45.817017,2.094976,-0.01378,-0.014066,-0.019648,-0.025527,-0.000798,-0.024869,-0.038674,-0.002369,-0.0397,-0.033296
2019-12-03,7320.145508,147.956421,15.309556,0.21987,1.003135,0.002217,0.037917,212.858826,45.381603,2.129985,-0.000252,-0.007398,0.007747,0.001316,0.001452,-0.008054,-0.003653,-0.012977,-0.009503,0.016711
2019-12-04,7252.034668,146.747742,15.279978,0.216348,1.007939,0.002208,0.037405,209.294785,45.192951,2.048652,-0.009305,-0.008169,-0.001932,-0.016019,0.004789,-0.004059,-0.013503,-0.016744,-0.004157,-0.038185
2019-12-05,7448.307617,149.248993,15.762839,0.222928,1.010072,0.002223,0.037871,213.289276,45.30164,2.025807,0.027065,0.017045,0.031601,0.030414,0.002116,0.006793,0.012458,0.019085,0.002405,-0.011151
2019-12-06,7546.996582,149.194443,15.711299,0.225505,1.003428,0.002226,0.038317,213.216705,45.67012,2.092442,0.01325,-0.000365,-0.00327,0.01156,-0.006578,0.00135,0.011777,-0.00034,0.008134,0.032893
2019-12-07,7556.237793,148.768158,15.667086,0.228445,1.007412,0.00223,0.038757,212.649872,45.640491,2.061192,0.001224,-0.002857,-0.002814,0.013037,0.00397,0.001797,0.011483,-0.002658,-0.000649,-0.014935
2019-12-08,7564.345215,151.264725,15.674523,0.230435,1.006376,0.002238,0.038948,214.356384,45.952946,2.059006,0.001073,0.016782,0.000475,0.008711,-0.001028,0.003587,0.004928,0.008025,0.006846,-0.001061
2019-12-09,7400.899414,148.225174,15.448539,0.225452,1.004253,0.002208,0.037483,209.851761,44.939243,2.091032,-0.021607,-0.020094,-0.014417,-0.021624,-0.00211,-0.013405,-0.037614,-0.021015,-0.02206,0.015554
2019-12-10,7278.119629,146.267044,14.95887,0.224302,1.005855,0.002204,0.036606,208.299561,44.644241,2.270657,-0.01659,-0.013211,-0.031697,-0.005101,0.001595,-0.001812,-0.023397,-0.007397,-0.006564,0.085903
2019-12-11,7217.427246,143.608002,14.824551,0.222053,1.011923,0.002185,0.036655,207.180969,43.945698,2.178049,-0.008339,-0.018179,-0.008979,-0.010027,0.006033,-0.008621,0.001339,-0.00537,-0.015647,-0.040785
2019-12-12,7243.134277,145.604004,14.818167,0.219859,1.005837,0.002188,0.036723,207.712036,44.082169,2.119071,0.003562,0.013899,-0.000431,-0.009881,-0.006014,0.001373,0.001855,0.002563,0.003105,-0.027078
2019-12-13,7269.68457,144.944748,14.878744,0.220755,1.001751,0.002175,0.037108,211.08989,44.450581,2.07731,0.003666,-0.004528,0.004088,0.004075,-0.004062,-0.005941,0.010484,0.016262,0.008357,-0.019707
2019-12-14,7124.673828,142.869232,14.505015,0.217356,1.006088,0.00217,0.036427,207.495361,43.722187,2.010686,-0.019947,-0.014319,-0.025118,-0.015397,0.004329,-0.002299,-0.018352,-0.017028,-0.016387,-0.032072
2019-12-15,7152.301758,143.11499,14.490446,0.218601,1.004616,0.002154,0.036653,207.364822,43.756828,2.08684,0.003878,0.00172,-0.001004,0.005728,-0.001463,-0.007373,0.006204,-0.000629,0.000792,0.037875
2019-12-16,6932.480469,133.614029,13.558786,0.207225,1.003986,0.002121,0.034269,197.14592,40.37426,1.981583,-0.030734,-0.066387,-0.064295,-0.05204,-0.000627,-0.01532,-0.065042,-0.04928,-0.077304,-0.050438
2019-12-17,6640.515137,122.603889,12.386941,0.183699,0.993339,0.002018,0.0318,177.407898,37.083427,1.756352,-0.042116,-0.082403,-0.086427,-0.113529,-0.010605,-0.048562,-0.072048,-0.100119,-0.081508,-0.113662
2019-12-18,7276.802734,133.092194,13.53526,0.196176,1.006128,0.002183,0.034462,189.734131,40.778545,1.880721,0.095819,0.085546,0.092704,0.067921,0.012875,0.081764,0.083711,0.06948,0.099643,0.070811
2019-12-19,7202.844238,129.321136,13.445779,0.190819,1.008569,0.002123,0.033251,187.632584,39.920296,1.820493,-0.010164,-0.028334,-0.006611,-0.027307,0.002426,-0.027485,-0.03514,-0.011076,-0.021047,-0.032024
2019-12-20,7218.816406,129.066055,13.570779,0.195316,1.005842,0.002075,0.034004,188.171249,40.290157,1.923433,0.002217,-0.001972,0.009297,0.023567,-0.002704,-0.02261,0.022646,0.002871,0.009265,0.056545
2019-12-21,7191.158691,128.130951,13.380659,0.194082,1.005758,0.002084,0.033262,187.740875,39.99683,1.873683,-0.003831,-0.007245,-0.014009,-0.006318,-8.3e-05,0.004337,-0.021821,-0.002287,-0.00728,-0.025865
2019-12-22,7511.588867,132.372513,13.835881,0.196978,1.003887,0.002115,0.034466,196.661774,41.965191,1.935425,0.044559,0.033103,0.034021,0.014922,-0.00186,0.014875,0.036197,0.047517,0.049213,0.032952
2019-12-23,7355.628418,128.61409,13.369034,0.190943,1.012136,0.002073,0.0332,190.51976,40.847473,1.87685,-0.020763,-0.028393,-0.033742,-0.030638,0.008217,-0.019858,-0.036732,-0.031231,-0.026634,-0.030265
2019-12-24,7322.532227,129.063889,13.444571,0.192198,1.008587,0.002073,0.034162,189.497528,40.678017,1.86312,-0.004499,0.003497,0.00565,0.006573,-0.003506,0.0,0.028976,-0.005365,-0.004149,-0.007315
2019-12-25,7275.155762,126.454636,13.174839,0.190719,1.004661,0.002088,0.033728,187.177322,40.629562,1.804758,-0.00647,-0.020217,-0.020062,-0.007695,-0.003893,0.007236,-0.012704,-0.012244,-0.001191,-0.031325
2019-12-26,7238.966797,126.361221,13.208636,0.190394,1.003988,0.002058,0.034281,188.561386,40.266037,1.8618,-0.004974,-0.000739,0.002565,-0.001704,-0.00067,-0.014368,0.016396,0.007394,-0.008947,0.031606
2019-12-27,7290.088379,127.214607,13.36272,0.191102,1.005803,0.002053,0.0331,203.327469,41.178173,1.886506,0.007062,0.006754,0.011665,0.003719,0.001808,-0.00243,-0.034451,0.078309,0.022653,0.01327
2019-12-28,7317.990234,128.322708,13.705417,0.193222,1.000307,0.002064,0.033632,206.41098,42.842522,1.874338,0.003827,0.00871,0.025646,0.011094,-0.005464,0.005358,0.016072,0.015165,0.040418,-0.00645
2019-12-29,7422.652832,134.75798,14.150045,0.197051,1.00421,0.002068,0.034284,212.955856,43.670658,1.902404,0.014302,0.050149,0.032442,0.019817,0.003902,0.001938,0.019386,0.031708,0.01933,0.014974
2019-12-30,7292.995117,132.633484,13.947442,0.194474,1.006175,0.002054,0.033594,209.40477,42.747337,1.838974,-0.017468,-0.015765,-0.014318,-0.013078,0.001957,-0.00677,-0.020126,-0.016675,-0.021143,-0.033342
2019-12-31,7193.599121,129.610855,13.727642,0.192894,0.999679,0.002028,0.032845,204.623169,41.340073,1.769471,-0.013629,-0.022789,-0.015759,-0.008124,-0.006456,-0.012658,-0.022296,-0.022834,-0.032921,-0.037794
2020-01-01,7200.174316,130.802002,13.689083,0.192667,0.999836,0.002033,0.033458,204.397537,42.017719,1.80664,0.000914,0.00919,-0.002809,-0.001177,0.000157,0.002466,0.018663,-0.001103,0.016392,0.021006
2020-01-02,6985.470215,127.410179,13.027011,0.188043,1.001565,0.002009,0.032751,195.698563,39.823013,1.741144,-0.029819,-0.025931,-0.048365,-0.024,0.001729,-0.011805,-0.021131,-0.042559,-0.052233,-0.036253
2020-01-03,7344.884277,134.171707,13.660452,0.193521,1.004192,0.002145,0.03418,222.412979,42.415573,1.809708,0.051452,0.053069,0.048625,0.029132,0.002623,0.067695,0.043632,0.136508,0.065102,0.039379
2020-01-04,7410.656738,135.069366,13.891512,0.194355,1.007472,0.002241,0.034595,226.018692,43.326607,1.840133,0.008955,0.00669,0.016915,0.00431,0.003266,0.044755,0.012142,0.016212,0.021479,0.016812
2020-01-05,7411.317383,136.276779,14.111019,0.195537,1.006197,0.002419,0.034721,224.096527,43.553207,1.807787,8.9e-05,0.008939,0.015802,0.006082,-0.001266,0.079429,0.003642,-0.008504,0.00523,-0.017578
2020-01-06,7769.219238,144.304153,14.957808,0.22151,1.002903,0.002463,0.037272,244.557205,45.816353,1.937466,0.048291,0.058905,0.060009,0.132829,-0.003274,0.018189,0.073471,0.091303,0.051963,0.071734
2020-01-07,8163.692383,143.543991,15.00925,0.213917,1.001723,0.002433,0.037047,243.258499,46.424583,2.114098,0.050774,-0.005268,0.003439,-0.034278,-0.001177,-0.01218,-0.006037,-0.00531,0.013275,0.091167
2020-01-08,8079.862793,141.258133,14.602934,0.209026,1.004253,0.002293,0.036435,241.055222,45.653767,2.183606,-0.010269,-0.015924,-0.027071,-0.022864,0.002526,-0.057542,-0.01652,-0.009057,-0.016604,0.032878
2020-01-09,7879.071289,138.979202,14.498314,0.204899,1.006573,0.002256,0.036359,239.22261,45.215931,2.186049,-0.024851,-0.016133,-0.007164,-0.019744,0.00231,-0.016136,-0.002086,-0.007602,-0.00959,0.001119
2020-01-10,8166.554199,143.963776,15.025826,0.212306,1.001462,0.002356,0.036874,270.725281,48.727329,2.223959,0.036487,0.035866,0.036384,0.036149,-0.005078,0.044326,0.014164,0.131688,0.077658,0.017342
2020-01-11,8037.537598,142.927109,14.946328,0.211851,1.000091,0.002314,0.036825,260.679993,49.263767,2.283247,-0.015798,-0.007201,-0.005291,-0.002143,-0.001369,-0.017827,-0.001329,-0.037105,0.011009,0.026659
2020-01-12,8192.494141,145.873932,15.322083,0.215633,1.002478,0.002381,0.03769,268.237061,51.080738,2.245193,0.019279,0.020618,0.02514,0.017852,0.002387,0.028954,0.023489,0.02899,0.036882,-0.016667
2020-01-13,8144.194336,144.226593,15.227272,0.212617,1.003347,0.002358,0.036966,267.522827,49.733768,2.192453,-0.005896,-0.011293,-0.006188,-0.013987,0.000867,-0.00966,-0.019209,-0.002663,-0.026369,-0.02349
2020-01-14,8827.764648,165.955353,16.626122,0.234687,1.001821,0.00247,0.04166,350.263519,58.478233,2.389927,0.083933,0.150657,0.091865,0.103802,-0.001521,0.047498,0.126982,0.309285,0.175826,0.09007
2020-01-15,8807.010742,166.230682,17.654812,0.232895,0.999656,0.002369,0.042553,339.395325,58.052849,2.404977,-0.002351,0.001659,0.061872,-0.007636,-0.002161,-0.040891,0.021435,-0.031029,-0.007274,0.006297
2020-01-16,8723.786133,164.391006,17.076946,0.228574,0.999231,0.002345,0.041391,325.978485,57.618256,2.484479,-0.00945,-0.011067,-0.032731,-0.018553,-0.000425,-0.010131,-0.027307,-0.039532,-0.007486,0.033057
2020-01-17,8929.038086,170.779953,18.135199,0.238776,1.002879,0.00249,0.044978,366.97699,61.487125,2.724109,0.023528,0.038864,0.06197,0.044633,0.003651,0.061834,0.086661,0.125771,0.067147,0.096451
2020-01-18,8942.808594,175.365677,17.823919,0.243286,1.002741,0.002507,0.044851,339.116272,59.408646,2.774105,0.001542,0.026852,-0.017164,0.018888,-0.000138,0.006827,-0.002824,-0.07592,-0.033803,0.018353
2020-01-19,8706.245117,166.969849,17.369253,0.235585,0.998535,0.002405,0.041979,338.305115,57.800694,2.618951,-0.026453,-0.047876,-0.025509,-0.031654,-0.004195,-0.040686,-0.064034,-0.002392,-0.027066,-0.055929
2020-01-20,8657.642578,167.120514,17.325275,0.233296,1.000688,0.002374,0.043873,343.807159,57.203262,2.697299,-0.005582,0.000902,-0.002532,-0.009716,0.002156,-0.01289,0.045118,0.016264,-0.010336,0.029916
2020-01-21,8745.894531,169.697159,18.127666,0.237166,1.001418,0.002376,0.045989,343.421783,57.647881,2.67355,0.010194,0.015418,0.046313,0.016588,0.00073,0.000842,0.04823,-0.001121,0.007773,-0.008805
2020-01-22,8680.875977,168.294159,17.798361,0.236056,1.000595,0.002323,0.045654,347.231323,58.354725,2.645582,-0.007434,-0.008268,-0.018166,-0.00468,-0.000822,-0.022306,-0.007284,0.011093,0.012261,-0.010461
2020-01-23,8406.515625,162.928558,17.021404,0.226104,0.998409,0.002268,0.043334,324.868011,54.63026,2.462109,-0.031605,-0.031882,-0.043653,-0.042159,-0.002185,-0.023676,-0.050817,-0.064405,-0.063825,-0.069351
2020-01-24,8445.43457,163.051178,17.047409,0.223041,1.00297,0.002276,0.045004,319.520905,54.531788,2.50439,0.00463,0.000753,0.001528,-0.013547,0.004568,0.003527,0.038538,-0.016459,-0.001803,0.017173
2020-01-25,8367.847656,161.283936,16.976107,0.220427,1.002113,0.002257,0.043248,311.358337,53.697788,2.456526,-0.009187,-0.010839,-0.004183,-0.01172,-0.000854,-0.008348,-0.039019,-0.025546,-0.015294,-0.019112
2020-01-26,8596.830078,168.077103,17.438633,0.230686,1.000504,0.002305,0.044581,346.997864,56.212715,2.571582,0.027365,0.042119,0.027246,0.046541,-0.001606,0.021267,0.030822,0.114465,0.046835,0.046837
2020-01-27,8909.819336,170.930893,17.691341,0.231222,1.0019,0.002368,0.047912,362.649323,58.763268,2.609652,0.036408,0.016979,0.014491,0.002324,0.001395,0.027332,0.074718,0.045105,0.045373,0.014804
2020-01-28,9358.589844,176.370316,18.115135,0.238488,1.00076,0.00245,0.052857,378.859131,60.671818,2.655339,0.050368,0.031822,0.023955,0.031424,-0.001138,0.034628,0.10321,0.044698,0.032479,0.017507
2020-01-29,9316.629883,175.050339,17.912777,0.23573,1.002296,0.00239,0.053514,381.523529,60.077934,2.785324,-0.004484,-0.007484,-0.011171,-0.011565,0.001535,-0.02449,0.01243,0.007033,-0.009788,0.048952
2020-01-30,9508.993164,184.690475,18.590408,0.243642,1.001452,0.00244,0.05607,392.972137,68.159065,2.912988,0.020647,0.055071,0.037829,0.033564,-0.000842,0.02092,0.047763,0.030008,0.134511,0.045834
2020-01-31,9350.529297,180.160172,18.210979,0.239233,1.000648,0.002394,0.053793,375.389557,67.879494,2.823791,-0.016665,-0.024529,-0.02041,-0.018096,-0.000803,-0.018852,-0.04061,-0.044743,-0.004102,-0.03062
2020-02-01,9392.875,183.67395,18.218321,0.241455,1.001216,0.002422,0.056092,381.013367,70.820015,2.838953,0.004529,0.019504,0.000403,0.009288,0.000568,0.011696,0.042738,0.014981,0.04332,0.005369
2020-02-02,9344.365234,188.617538,18.448185,0.250734,1.000544,0.002468,0.055768,378.27301,70.231544,2.832581,-0.005165,0.026915,0.012617,0.03843,-0.000671,0.018993,-0.005776,-0.007192,-0.008309,-0.002244
2020-02-03,9293.521484,189.865067,18.462755,0.254627,0.998913,0.00244,0.056979,383.878693,69.78022,2.774659,-0.005441,0.006614,0.00079,0.015526,-0.00163,-0.011345,0.021715,0.014819,-0.006426,-0.020449
2020-02-04,9180.962891,189.250595,18.177366,0.266808,1.001745,0.002503,0.055996,380.599976,68.195778,2.741121,-0.012112,-0.003236,-0.015458,0.047839,0.002835,0.02582,-0.017252,-0.008541,-0.022706,-0.012087
2020-02-05,9613.423828,204.23024,19.21505,0.277468,1.002838,0.002582,0.059231,442.008148,72.493103,2.845629,0.047104,0.079152,0.057087,0.039954,0.001091,0.031562,0.057772,0.161346,0.063015,0.038126
2020-02-06,9729.801758,212.339081,20.595263,0.282214,0.997216,0.002653,0.059757,442.785919,73.388687,2.884682,0.012106,0.039704,0.07183,0.017105,-0.005606,0.027498,0.008881,0.00176,0.012354,0.013724
2020-02-07,9795.943359,222.726059,22.062258,0.279284,0.997751,0.002769,0.05979,439.753418,74.356117,3.308532,0.006798,0.048917,0.07123,-0.010382,0.000537,0.043724,0.000552,-0.006849,0.013182,0.146931
2020-02-08,9865.119141,223.146515,21.782419,0.277243,0.999534,0.003159,0.059944,443.506317,76.467567,3.414457,0.007062,0.001888,-0.012684,-0.007308,0.001787,0.140845,0.002576,0.008534,0.028396,0.032016
2020-02-09,10116.673828,228.578568,24.308561,0.282457,1.001473,0.003232,0.061809,449.813599,77.092583,3.477313,0.025499,0.024343,0.115972,0.018807,0.00194,0.023109,0.031112,0.014221,0.008174,0.018409
2020-02-10,9856.611328,223.522705,25.218315,0.27408,1.00064,0.002986,0.060394,452.887512,74.335098,3.411484,-0.025706,-0.022119,0.037425,-0.029658,-0.000832,-0.076114,-0.022893,0.006834,-0.035768,-0.018931
2020-02-11,10208.236328,235.851196,25.637403,0.280141,0.998423,0.003041,0.063228,461.258179,76.597397,3.975559,0.035674,0.055155,0.016618,0.022114,-0.002216,0.018419,0.046925,0.018483,0.030434,0.165346
2020-02-12,10326.054688,265.406128,26.466763,0.304393,1.002559,0.003093,0.068373,475.48053,81.297447,4.025119,0.011541,0.125312,0.03235,0.086571,0.004142,0.0171,0.081372,0.030834,0.06136,0.012466
2020-02-13,10214.379883,268.099243,25.4401,0.326706,0.998579,0.003026,0.068581,474.317993,80.403427,3.874435,-0.010815,0.010147,-0.038791,0.073303,-0.00397,-0.021662,0.003042,-0.002445,-0.010997,-0.037436
2020-02-14,10312.116211,284.217499,26.296959,0.334822,1.000114,0.00313,0.07058,491.160645,82.990349,4.414373,0.009569,0.06012,0.033681,0.024842,0.001537,0.034369,0.029148,0.035509,0.032174,0.139359
2020-02-15,9889.424805,264.728577,24.149651,0.306236,0.999128,0.00292,0.063863,437.664948,76.513245,4.304661,-0.04099,-0.06857,-0.081656,-0.085377,-0.000986,-0.067093,-0.095169,-0.108917,-0.078046,-0.024853
2020-02-16,9934.433594,259.894714,23.466389,0.295034,0.999272,0.002774,0.062654,415.940643,75.152588,4.504171,0.004551,-0.01826,-0.028293,-0.03658,0.000144,-0.05,-0.018931,-0.049637,-0.017783,0.046347
2020-02-17,9690.142578,266.363434,23.551378,0.286572,0.998474,0.002712,0.060042,409.344574,73.251305,4.297009,-0.02459,0.02489,0.003622,-0.028681,-0.000799,-0.02235,-0.041689,-0.015858,-0.025299,-0.045993
2020-02-18,10141.996094,281.94458,24.058178,0.297913,1.000759,0.002839,0.062597,418.874176,77.035179,4.543797,0.04663,0.058496,0.021519,0.039575,0.002288,0.046829,0.042554,0.02328,0.051656,0.057433
2020-02-19,9633.386719,259.763977,22.333511,0.277602,1.001324,0.002624,0.057645,382.219421,71.135941,4.401326,-0.050149,-0.07867,-0.071687,-0.068178,0.000565,-0.075731,-0.079109,-0.087508,-0.076579,-0.031355
2020-02-20,9608.475586,257.949463,22.229147,0.272396,1.002594,0.002659,0.05826,372.481598,69.624847,4.271369,-0.002586,-0.006985,-0.004673,-0.018753,0.001268,0.013338,0.010669,-0.025477,-0.021242,-0.029527
2020-02-21,9686.441406,265.600616,22.184877,0.274938,1.003138,0.002648,0.05864,379.397186,73.45092,4.292058,0.008114,0.029661,-0.001992,0.009332,0.000543,-0.004137,0.006522,0.018566,0.054953,0.004844
2020-02-22,9663.181641,262.331726,21.968481,0.275901,1.001829,0.002601,0.058336,373.83313,75.13308,4.102937,-0.002401,-0.012308,-0.009754,0.003503,-0.001305,-0.017749,-0.005184,-0.014666,0.022902,-0.044063
2020-02-23,9924.515625,273.75415,22.828871,0.282711,0.998017,0.00268,0.06151,401.635529,79.536652,4.243481,0.027044,0.043542,0.039165,0.024683,-0.003805,0.030373,0.054409,0.074371,0.05861,0.034254
2020-02-24,9650.174805,265.216431,22.044127,0.270627,0.9988,0.00259,0.05896,377.578583,75.535622,3.913673,-0.027643,-0.031188,-0.034375,-0.042743,0.000785,-0.033582,-0.041457,-0.059897,-0.050304,-0.077721
2020-02-25,9341.705078,247.817596,20.34247,0.253412,1.001454,0.002476,0.056364,353.977448,71.180244,3.513104,-0.031965,-0.065602,-0.077193,-0.063611,0.002657,-0.044015,-0.04403,-0.062507,-0.05766,-0.102351
2020-02-26,8820.522461,225.680267,18.799131,0.230851,1.002742,0.002339,0.049453,316.644135,61.014309,3.600725,-0.055791,-0.089329,-0.075868,-0.089029,0.001286,-0.055331,-0.122614,-0.105468,-0.14282,0.024941
2020-02-27,8784.494141,226.753387,19.122568,0.237116,0.998413,0.002324,0.049685,323.285675,61.507885,3.948595,-0.004085,0.004755,0.017205,0.027139,-0.004317,-0.006413,0.004691,0.020975,0.00809,0.096611
2020-02-28,8672.455078,226.760498,18.854837,0.236296,0.997089,0.002289,0.048616,313.627533,59.763958,4.16191,-0.012754,3.1e-05,-0.014001,-0.003458,-0.001326,-0.01506,-0.021516,-0.029875,-0.028353,0.054023
