Date,sp500_rtn,DJ30_rtn,BTC_rtn,ETH_rtn,BNB_rtn,XRP_rtn,USDT_rtn,DOGE_rtn,ADA_rtn,BCH_rtn,LTC_rtn,LINK_rtn,_merge
2019-10-07,-0.004478,-0.0036009999999999996,-0.002042,0.00461,-0.001621,0.010062,-0.002384,-0.01841,-0.005543,-0.008022,-0.006744,0.07338099999999999,both
2019-10-08,-0.015561000000000002,-0.011858,0.044594,0.061925,0.10543599999999999,0.011377,-0.000399,0.017903,0.028667,0.030499000000000002,0.035406,0.087561,both
2019-10-09,0.009104000000000001,0.006954999999999999,-0.001078,-0.008451,-0.013221,-0.033924,-0.002468,-0.023451,-0.022708000000000002,-0.038998000000000005,-0.027844,-0.060048000000000004,both
2019-10-10,0.006416,0.005719,-0.03083,-0.047428,-0.049036,-0.00358,0.009086,0.005575,-0.024915,-0.032647,-0.025601,0.051935,both
2019-10-11,0.010939,0.012074,0.001778,-0.009547,0.034015,0.007717,-0.007781000000000001,-0.002132,-0.001994,0.011267000000000001,-0.005579,-0.059601999999999995,both
2019-10-14,-0.001387,-0.00109,-0.020218,-0.029711,0.004614,-0.026376,-0.000144,-0.013752,-0.04841,-0.025204,-0.03565,-0.057045000000000005,both
2019-10-15,0.009956,0.008864,-0.019236000000000003,-0.029726,-0.037995,-0.01407,0.002069,0.038645,-0.025776,-0.020755000000000003,-0.036785000000000005,-0.00148,both
2019-10-16,-0.002,-0.0008439999999999999,0.007006,0.011447,0.040931,0.062096000000000005,-0.0019079999999999998,0.05677000000000001,0.020211,0.014808000000000002,0.037061000000000004,0.013743,both
2019-10-17,0.002763,0.0008849999999999999,-0.016128,-0.024755000000000003,-0.017021,-0.02418,-0.001462,-0.017786,-0.036712,-0.039675,-0.025377,-0.027038999999999997,both
2019-10-18,-0.003919,-0.009461,0.0019260000000000002,-0.004079999999999999,0.001882,-0.006722,0.004101,0.013673,0.030257999999999997,0.0062640000000000005,0.010149,0.000377,both
2019-10-21,0.006872,0.002146,-0.020078,-0.014979,-0.006006,-0.004683,0.00031099999999999997,-0.07534199999999999,-0.011812999999999999,-0.022344,-0.021731999999999998,-0.010067,both
2019-10-22,-0.0035689999999999997,-0.001474,-0.069759,-0.057446000000000004,-0.081582,-0.059889,-0.002032,-0.02729,-0.06201,-0.07747799999999999,-0.076592,0.002668,both
2019-10-23,0.0028469999999999997,0.0017120000000000002,-0.0028190000000000003,-0.001442,0.010795,0.01586,0.004967,0.017235,0.035046,0.017452000000000002,0.00886,0.053257000000000006,both
2019-10-24,0.0019199999999999998,-0.001059,0.155763,0.119349,0.102091,0.070645,-0.005217,0.057526,0.09449400000000001,0.21078899999999998,0.137241,0.031421,both
2019-10-25,0.004072999999999999,0.00569,0.067462,-0.009298,0.014699,-0.014978,-0.000576,-0.0231,-0.016947,-0.025697,-0.002876,-0.030335,both
2019-10-28,0.005581,0.004921,-0.030944,-0.008572,0.021332,-0.0070209999999999995,-0.001381,-0.003014,0.000661,0.015921,-0.029829,-0.0013039999999999998,both
2019-10-29,-0.0008320000000000001,-0.000711,0.018532,0.042043000000000004,0.036379,0.020097,-0.000718,0.003401,0.025518,0.08871799999999999,0.029981999999999998,-0.000722,both
2019-10-30,0.0032530000000000002,0.004256,-0.023544,-0.029685000000000003,-0.019053,-0.017887,0.00371,-0.014688999999999999,-0.033998,0.005782,-0.024197,-0.017166,both
2019-10-31,-0.003023,-0.005166,-0.000667,-0.003927,-0.0043170000000000005,-0.000664,0.000563,-0.00038199999999999996,-0.007887,-0.021166,0.006157,0.043335000000000005,both
2019-11-01,0.009662,0.011134,0.006687,1.6e-05,0.0010630000000000001,-0.012539,-0.002303,0.005736,0.017028,-0.018769,-0.0033520000000000004,-0.006541,both
2019-11-04,0.003704,0.004196,0.019193,0.021544,0.026326,0.029788,-0.000103,-0.008722,0.031147,-0.0029519999999999998,0.050283,0.0055969999999999995,both
2019-11-05,-0.001186,0.001111,-0.0074459999999999995,0.015824,-0.000642,0.0043939999999999995,0.000398,0.003825,0.025256999999999998,0.006374,0.028092000000000002,-0.0015220000000000001,both
2019-11-06,0.0007019999999999999,-3e-06,0.001964,0.012095,0.004499,0.029314,-0.001702,0.001524,0.014166999999999999,0.042634,0.01526,0.021454,both
2019-11-07,0.0027300000000000002,0.006629,-0.009969,-0.01888,-0.008213,-0.056936,0.002691,0.036910000000000005,-0.029339999999999998,-0.041553,-0.037739999999999996,-0.018054,both
2019-11-08,0.002561,0.000233,-0.049925,-0.020028999999999998,-0.046310000000000004,-0.052929,-0.0032159999999999997,-0.026422,-0.030708,-0.052897,-0.021236,0.009625,both
2019-11-11,-0.001962,0.00037,-0.032879000000000005,-0.021044999999999998,-0.017021,-0.018265,-0.00025499999999999996,-0.021622,-0.01738,-0.021524,-0.030425,-0.011615,both
2019-11-12,0.001565,0.0,0.006608,0.007298000000000001,0.035976,-0.009699,-0.001037,0.0036829999999999996,0.013266,0.007253,-0.009028,0.024537,both
2019-11-13,0.000712,0.003326,-0.000839,0.007575,0.018841,0.002269,0.001775,-0.009908,-0.0062829999999999995,-0.009501,-0.003732,0.071147,both
2019-11-14,0.000837,-5.9e-05,-0.011372,-0.012,0.000671,-0.009687000000000001,0.0023989999999999997,-0.006672,-0.008576,-0.024202,-0.027514999999999998,0.014825,both
2019-11-15,0.0076950000000000005,0.008024,-0.024816,-0.029454,-0.044603,-0.032312,-0.00419,-0.008582,0.019829,-0.05311799999999999,-0.027228,-0.009103,both
2019-11-18,0.000503,0.001119,-0.031323000000000004,-0.024631,-0.046589,-0.036192,0.003507,-0.02719,-0.035644,-0.06905900000000001,-0.046536,-0.035908999999999996,both
2019-11-19,-0.000593,-0.0036450000000000002,-0.012412999999999999,-0.017190999999999998,-0.031763,0.0033130000000000004,-0.0030039999999999997,-0.01087,-0.028766000000000003,-0.023094999999999997,-0.020721,-0.024779,both
2019-11-20,-0.0037560000000000002,-0.004043,-0.021797999999999998,-0.009902,-0.028392,-0.020023,-0.0034969999999999997,0.00314,-0.032062,-0.000677,-0.005988,-0.017523,both
2019-11-21,-0.001583,-0.00197,-0.047901,-0.081023,-0.07330199999999999,-0.030226999999999997,-0.005002,-0.050861,-0.067317,-0.07223099999999999,-0.079721,-0.058561,both
2019-11-22,0.002175,0.0039380000000000005,-0.045294,-0.069332,-0.07473300000000001,-0.049908,0.002633,-0.026381,-0.032755,-0.077986,-0.064216,-0.077579,both
2019-11-25,0.007506999999999999,0.006847,0.013936000000000002,0.025497,-0.000746,-0.020441,-0.014157,-0.033404,0.012925999999999998,0.019919,0.024503,0.008545,both
2019-11-26,0.002196,0.001967,0.010109,0.016988999999999997,0.017023,0.016115,0.006638,0.002187,0.026215,0.017678,0.031486,0.000599,both
2019-11-27,0.004174000000000001,0.001505,0.043401999999999996,0.027157,0.036775999999999996,0.013217,-0.0047,0.020952000000000002,0.055577999999999995,0.035129,0.015558,-0.020761,both
2019-11-29,-0.004011,-0.003998,0.039948000000000004,0.02364,0.037626,0.025146,0.000439,0.061825,0.056978999999999995,0.027752,0.038723,0.031117000000000002,both
2019-12-02,-0.008631,-0.009567,-0.01378,-0.014066,-0.019648,-0.025527,-0.000798,-0.024869,-0.038674,-0.002369,-0.0397,-0.033296,both
2019-12-03,-0.006638,-0.010086,-0.000252,-0.007398,0.0077469999999999995,0.0013160000000000001,0.001452,-0.008054,-0.003653,-0.012977,-0.009503,0.016711,both
2019-12-04,0.006324000000000001,0.005344,-0.009304999999999999,-0.008169,-0.0019320000000000001,-0.016019,0.004789,-0.004059,-0.013503,-0.016744,-0.004157,-0.038185000000000004,both
2019-12-05,0.0015,0.001013,0.027065,0.017044999999999998,0.031601,0.030414,0.002116,0.006793,0.012458,0.019084999999999998,0.002405,-0.011151000000000001,both
2019-12-06,0.009136,0.012186,0.01325,-0.000365,-0.0032700000000000003,0.011559999999999999,-0.0065780000000000005,0.00135,0.011777,-0.00033999999999999997,0.008134,0.032893,both
2019-12-09,-0.003163,-0.003764,-0.021606999999999998,-0.020094,-0.014417,-0.021624,-0.0021100000000000003,-0.013405000000000002,-0.037614,-0.021015,-0.02206,0.015553999999999998,both
2019-12-10,-0.001097,-0.000999,-0.01659,-0.013211,-0.031697,-0.005101,0.0015949999999999998,-0.001812,-0.023397,-0.007397,-0.006564,0.085903,both
2019-12-11,0.002908,0.0010609999999999999,-0.008339,-0.018179,-0.008979000000000001,-0.010027,0.006033,-0.008621,0.0013390000000000001,-0.005370000000000001,-0.015647,-0.040785,both
2019-12-12,0.008575,0.007909000000000001,0.0035619999999999996,0.013899000000000002,-0.00043099999999999996,-0.009881000000000001,-0.006014,0.001373,0.001855,0.0025629999999999997,0.003105,-0.027077999999999998,both
2019-12-13,7.3e-05,0.000118,0.0036659999999999996,-0.004528,0.0040880000000000005,0.004075,-0.004062,-0.005940999999999999,0.010484,0.016262000000000002,0.008357,-0.019707,both
2019-12-16,0.007148000000000001,0.003572,-0.030733999999999997,-0.066387,-0.064295,-0.052039999999999996,-0.000627,-0.015319999999999999,-0.065042,-0.049280000000000004,-0.077304,-0.050438,both
2019-12-17,0.000335,0.0011070000000000001,-0.042116,-0.082403,-0.086427,-0.11352899999999999,-0.010605,-0.048562,-0.072048,-0.100119,-0.08150800000000001,-0.11366199999999999,both
2019-12-18,-0.00043200000000000004,-0.000986,0.095819,0.085546,0.092704,0.06792100000000001,0.012875,0.081764,0.08371100000000001,0.06948,0.099643,0.070811,both
2019-12-19,0.004459,0.004876,-0.010164,-0.028333999999999998,-0.006611,-0.027306999999999998,0.002426,-0.027485000000000002,-0.03514,-0.011076,-0.021047,-0.032024000000000004,both
2019-12-20,0.004945000000000001,0.0027530000000000002,0.0022170000000000002,-0.001972,0.009297,0.023566999999999998,-0.002704,-0.022609999999999998,0.022646,0.0028710000000000003,0.009265,0.056545000000000005,both
2019-12-23,0.000866,0.003389,-0.020763,-0.028393,-0.033742,-0.030638,0.008217,-0.019858,-0.036732,-0.031231000000000002,-0.026633999999999998,-0.030264999999999997,both
2019-12-24,-0.000195,-0.0012640000000000001,-0.004499,0.0034969999999999997,0.00565,0.006573000000000001,-0.0035060000000000004,0.0,0.028976,-0.005365,-0.004149,-0.007315,both
2019-12-26,0.005128,0.003715,-0.004974,-0.000739,0.002565,-0.001704,-0.00067,-0.014368,0.016396,0.0073939999999999995,-0.008947,0.031606,both
2019-12-27,3.4e-05,0.000834,0.007062000000000001,0.0067540000000000005,0.011665,0.0037189999999999996,0.001808,-0.00243,-0.034451,0.078309,0.022653,0.013269999999999999,both
2019-12-30,-0.0057810000000000005,-0.006393,-0.017468,-0.015765,-0.014318,-0.013078,0.001957,-0.00677,-0.020125999999999998,-0.016675,-0.021143000000000002,-0.033342000000000004,both
2019-12-31,0.0029460000000000003,0.002681,-0.013628999999999999,-0.022789,-0.015759,-0.008124,-0.006456,-0.012657999999999999,-0.022296,-0.022834,-0.032921,-0.037794,both
2020-01-02,0.008379000000000001,0.011576000000000001,-0.029819,-0.025931,-0.048365,-0.024,0.0017289999999999999,-0.011805,-0.021131,-0.042559,-0.052233,-0.036253,both
2020-01-03,-0.0070599999999999994,-0.008103,0.051452,0.053069000000000005,0.048625,0.029131999999999998,0.002623,0.067695,0.043632,0.136508,0.065102,0.039379000000000004,both
2020-01-06,0.0035329999999999997,0.002392,0.048291,0.05890499999999999,0.060009,0.132829,-0.003274,0.018189,0.07347100000000001,0.091303,0.051963,0.071734,both
2020-01-07,-0.002803,-0.00417,0.050774,-0.005268,0.003439,-0.034277999999999996,-0.0011769999999999999,-0.01218,-0.006037,-0.0053100000000000005,0.013275,0.091167,both
2020-01-08,0.004902,0.005647,-0.010269,-0.015924,-0.027070999999999998,-0.022864,0.002526,-0.057541999999999996,-0.01652,-0.009056999999999999,-0.016604,0.032878,both
2020-01-09,0.0066549999999999995,0.007369,-0.024850999999999998,-0.016133,-0.007164,-0.019744,0.00231,-0.016136,-0.0020859999999999997,-0.007601999999999999,-0.009590000000000001,0.001119,both
2020-01-10,-0.002855,-0.004598,0.036487,0.035866,0.036384,0.036149,-0.005078,0.044326,0.014163999999999998,0.131688,0.077658,0.017342,both
2020-01-13,0.006976,0.002889,-0.005896,-0.011293000000000001,-0.006188,-0.013987000000000001,0.000867,-0.00966,-0.019209,-0.002663,-0.026369,-0.02349,both
2020-01-14,-0.001515,0.0011279999999999999,0.08393300000000001,0.15065699999999999,0.091865,0.10380199999999999,-0.001521,0.047498,0.12698199999999998,0.309285,0.175826,0.09007000000000001,both
2020-01-15,0.00187,0.003129,-0.0023510000000000002,0.0016589999999999999,0.061872,-0.0076359999999999996,-0.0021609999999999997,-0.040891000000000004,0.021435,-0.031029,-0.007273999999999999,0.006297,both
2020-01-16,0.008367,0.009212,-0.00945,-0.011067,-0.032731,-0.018553,-0.000425,-0.010131,-0.027306999999999998,-0.039532,-0.007486,0.033056999999999996,both
2020-01-17,0.0038619999999999995,0.0017219999999999998,0.023528,0.038863999999999996,0.061970000000000004,0.044633,0.0036509999999999997,0.061834,0.086661,0.125771,0.067147,0.096451,both
2020-01-21,-0.002652,-0.005181,0.010194,0.015418000000000001,0.046313,0.016588,0.00073,0.000842,0.04823,-0.001121,0.007773,-0.008805,both
2020-01-22,0.00028900000000000003,-0.000335,-0.0074340000000000005,-0.008268000000000001,-0.018165999999999998,-0.00468,-0.000822,-0.022306,-0.0072840000000000005,0.011093,0.012261,-0.010461,both
2020-01-23,0.001141,-0.000897,-0.031605,-0.031882,-0.043653,-0.042158999999999995,-0.0021850000000000003,-0.023676,-0.050817,-0.06440499999999999,-0.063825,-0.069351,both
2020-01-24,-0.009042,-0.005842,0.00463,0.000753,0.0015279999999999998,-0.013547,0.004568,0.003527,0.038538,-0.016459,-0.0018030000000000001,0.017172999999999997,both
2020-01-27,-0.015731000000000002,-0.015658000000000002,0.036407999999999996,0.016978999999999998,0.014491,0.0023239999999999997,0.001395,0.027332,0.07471799999999999,0.045105,0.045373000000000004,0.014804,both
2020-01-28,0.010054,0.006555,0.050368,0.031822,0.023955,0.031424,-0.0011380000000000001,0.034628,0.10321,0.044698,0.032479,0.017506999999999998,both
2020-01-29,-0.000867,0.000404,-0.004484,-0.007484,-0.011170999999999999,-0.011565,0.001535,-0.02449,0.01243,0.007033,-0.009788,0.048951999999999996,both
2020-01-30,0.003134,0.00435,0.020647,0.055071,0.037829,0.033564,-0.000842,0.020919999999999998,0.047763,0.030008,0.134511,0.045834,both
2020-01-31,-0.017706,-0.020909,-0.016665,-0.024529,-0.02041,-0.018096,-0.0008029999999999999,-0.018852,-0.04061,-0.044743,-0.004102000000000001,-0.030619999999999998,both
2020-02-03,0.007254999999999999,0.005089,-0.005441,0.006614,0.00079,0.015526,-0.0016300000000000002,-0.011345000000000001,0.021715,0.014819,-0.006426,-0.020449000000000002,both
2020-02-04,0.014980000000000002,0.01436,-0.012112000000000001,-0.0032359999999999997,-0.015458000000000001,0.047839,0.0028350000000000003,0.02582,-0.017252,-0.008541,-0.022706,-0.012087,both
2020-02-05,0.011251,0.016774,0.047104,0.079152,0.057087,0.039954,0.001091,0.031562,0.057772000000000004,0.16134600000000002,0.063015,0.038126,both
2020-02-06,0.003326,0.003036,0.012106,0.039704,0.07182999999999999,0.017105000000000002,-0.005606,0.027498,0.008881,0.00176,0.012354,0.013724,both
2020-02-07,-0.0054009999999999996,-0.009437000000000001,0.006798,0.048917,0.07123,-0.010381999999999999,0.000537,0.043724,0.000552,-0.006848999999999999,0.013182,0.146931,both
2020-02-10,0.007326000000000001,0.00599,-0.025706,-0.022119,0.037425,-0.029657999999999997,-0.0008320000000000001,-0.076114,-0.022893,0.006834000000000001,-0.035768,-0.018931,both
2020-02-11,0.0016879999999999998,-1.6e-05,0.035674000000000004,0.055154999999999996,0.016618,0.022113999999999998,-0.002216,0.018419,0.046925,0.018483000000000003,0.030433999999999996,0.165346,both
2020-02-12,0.006462999999999999,0.009396,0.011541,0.12531199999999998,0.03235,0.08657100000000001,0.004142,0.0171,0.081372,0.030833999999999997,0.061360000000000005,0.012466,both
2020-02-13,-0.0016300000000000002,-0.004335,-0.010815,0.010147,-0.038791,0.073303,-0.0039700000000000004,-0.021662,0.003042,-0.002445,-0.010997,-0.037436000000000004,both
2020-02-14,0.0018440000000000002,-0.000857,0.009569,0.06012000000000001,0.033681,0.024842,0.001537,0.034369,0.029148,0.035509,0.032174,0.13935899999999998,both
2020-02-18,-0.00292,-0.005643,0.04663,0.058496000000000006,0.021519,0.039575,0.002288,0.046829,0.042554,0.023280000000000002,0.051655999999999994,0.057433000000000005,both
2020-02-19,0.004706,0.003963,-0.050149,-0.07867,-0.071687,-0.068178,0.0005650000000000001,-0.07573099999999999,-0.079109,-0.087508,-0.076579,-0.031355,both
2020-02-20,-0.0038159999999999995,-0.0043630000000000006,-0.0025859999999999998,-0.006984999999999999,-0.004673,-0.018753,0.001268,0.013338,0.010669,-0.025477,-0.021242,-0.029526999999999998,both
2020-02-21,-0.010518000000000001,-0.007788,0.008114,0.029661,-0.0019920000000000003,0.009332,0.000543,-0.004137,0.006522,0.018566,0.054952999999999995,0.004843999999999999,both
2020-02-24,-0.033513999999999995,-0.035582,-0.027643,-0.031188,-0.034375,-0.042743,0.000785,-0.033582,-0.041457,-0.059897000000000006,-0.050304,-0.077721,both
2020-02-25,-0.03028,-0.031452999999999995,-0.031965,-0.065602,-0.077193,-0.063611,0.002657,-0.044015,-0.04403,-0.06250700000000001,-0.05766,-0.102351,both
2020-02-26,-0.003779,-0.00457,-0.05579099999999999,-0.08932899999999999,-0.07586799999999999,-0.089029,0.001286,-0.05533099999999999,-0.12261400000000001,-0.105468,-0.14282,0.024941,both
2020-02-27,-0.044163,-0.044179,-0.004085,0.004755,0.017205,0.027139,-0.0043170000000000005,-0.006412999999999999,0.004691,0.020975,0.00809,0.096611,both
2020-02-28,-0.008237999999999999,-0.013866,-0.012754000000000001,3.1e-05,-0.014001,-0.0034579999999999997,-0.001326,-0.015059999999999999,-0.021516,-0.029875,-0.028352999999999996,0.054023,both
2020-03-02,0.046039,0.050925,0.035879,0.052971000000000004,0.044867000000000004,0.043265,-0.005495,0.032527,0.06577100000000001,0.074975,0.05243300000000001,0.08647300000000001,both
2020-03-03,-0.028107999999999998,-0.029431,-0.009231999999999999,-0.026413,-0.008927,-0.018287,0.007534999999999999,0.06385700000000001,-0.003922,-0.022432,0.002442,0.08745499999999999,both
2020-03-04,0.042203,0.045276,-0.003703,0.000171,0.016397,0.0006360000000000001,-0.00187,-0.040416,0.004984000000000001,-0.030337,-0.012463,0.013359999999999999,both
2020-03-05,-0.033922,-0.035789999999999995,0.036951,0.021157,0.042227999999999995,0.021541,0.0018989999999999999,0.045037,0.041895,0.056366,0.027542,0.016444999999999998,both
2020-03-06,-0.017054,-0.00982,0.004823,0.062185000000000004,0.02338,0.018808000000000002,-0.004082,-0.00399,0.007658,0.034541,0.015797,-0.009056,both
2020-03-09,-0.07597000000000001,-0.07785700000000001,-0.022751,0.006464,-0.023761,0.011005,-0.010623,0.012346,-0.041787,-0.010835,-0.030166000000000002,-0.006298,both
2020-03-10,0.049395999999999995,0.048935,-0.001756,-0.006035,0.018401,0.0146,0.002676,-0.0031620000000000003,0.00031299999999999996,-0.005461,0.001759,0.0051719999999999995,both
2020-03-11,-0.048868,-0.058554999999999996,0.000215,-0.029381,-0.020789,-0.019502000000000002,-0.0029100000000000003,-0.010421,-0.044487,-0.017886000000000003,-0.035669,-0.065464,both
2020-03-12,-0.095113,-0.099884,-0.371695,-0.423472,-0.41904600000000003,-0.328988,0.054845000000000005,-0.296245,-0.39567199999999997,-0.42956000000000005,-0.361773,-0.45913000000000004,both
2020-03-13,0.09287100000000001,0.09362899999999999,0.119281,0.185627,0.128424,0.141204,-0.051212,0.130774,0.186804,0.159433,0.210375,0.17258800000000002,both
2020-03-16,-0.119841,-0.12926500000000002,-0.070069,-0.116667,-0.10061,-0.083423,-0.004973,-0.05816,-0.11058299999999999,-0.042480000000000004,-0.097727,-0.156141,both
2020-03-17,0.059954999999999994,0.051953,0.042108,0.030169,0.073633,0.024534999999999998,-0.020922,0.0,0.046515,0.056166999999999995,0.020916,0.035355000000000004,both
2020-03-18,-0.051830999999999995,-0.063024,0.002451,0.007894,0.004164,-0.009853,-0.001943,-0.013231999999999999,0.003684,-0.006843000000000001,0.0035840000000000004,0.024362,both
2020-03-19,0.0047079999999999995,0.009461,0.18187799999999998,0.189404,0.21350700000000003,0.153298,0.029710000000000004,0.132184,0.20188699999999998,0.2355,0.160004,0.190161,both
2020-03-20,-0.04336,-0.045462,0.001225,-0.028235000000000003,-0.032882,-0.049498,-0.005619,0.0,-0.035565,-0.030929,-0.024103,0.000549,both
2020-03-23,-0.029294,-0.030356,0.10052,0.093986,0.085989,0.047965,-0.002222,0.04275,0.073572,0.076879,0.08806900000000001,0.125161,both
2020-03-24,0.093828,0.11365,0.049637,0.028536000000000002,0.023396,0.030721,0.0036729999999999996,0.025485,0.037170999999999996,0.03609,0.044495,0.031327,both
2020-03-25,0.011535,0.023938,-0.00798,-0.018489,-0.006203,-0.003833,-0.0018780000000000001,-0.009184000000000001,-0.024036000000000002,-0.029949,-0.03308,-0.020894,both
2020-03-26,0.062414,0.06375399999999999,0.005295,0.015901,0.072484,0.082817,-0.00011100000000000001,0.0043619999999999996,0.043787,0.028955,0.025781000000000002,0.015694,both
2020-03-27,-0.033687,-0.04059,-0.036722000000000005,-0.031971,-0.052532,0.006719,0.014856999999999999,-0.019001,-0.046409,-0.040736,-0.030929,-0.05235700000000001,both
2020-03-30,0.033516000000000004,0.031923,0.001369,0.005184,0.02399,0.013893,-0.0034840000000000006,-0.010923,0.022763,-0.008624,0.004109000000000001,0.054346000000000005,both
2020-03-31,-0.016013,-0.018377,0.026113,0.015278,0.012717000000000001,0.004354,0.001714,0.030922,0.009884,0.020003999999999997,0.002079,0.0034869999999999996,both
2020-04-01,-0.044142,-0.044424,0.028281,0.047146,0.025509999999999998,0.018919,-0.0040100000000000005,0.008034,0.036591000000000005,0.038531,0.012528000000000001,0.010292,both
2020-04-02,0.022829,0.022438,-0.008867,0.00043799999999999997,0.023447,0.004629,0.0009939999999999999,-0.015409,0.009724,0.013585,0.012162000000000001,0.001459,both
2020-04-03,-0.015137000000000001,-0.016854,0.019922,0.022015,0.033763999999999995,0.012620999999999999,0.002397,0.014571,0.006503,0.012747,0.00784,0.009174,both
2020-04-06,0.07033099999999999,0.077305,-0.013115,-0.02385,-0.026713999999999998,-0.017457,0.005838,0.008586,-0.013449000000000001,-0.015091,0.006236,0.08139199999999999,both
2020-04-07,-0.001603,-0.001152,0.021973,0.045668,0.025509999999999998,0.045686000000000004,0.000496,0.007511,0.033497000000000006,0.056267,0.036982,0.154915,both
2020-04-08,0.034056,0.034418000000000004,-0.004364,-0.010627,0.000434,-0.013003,0.004345,0.0044729999999999995,-0.0031940000000000002,-0.032895999999999995,0.0014060000000000001,0.058188,both
2020-04-09,0.014487,0.012195999999999999,-0.059791,-0.072565,-0.08795800000000001,-0.054439,-0.002663,-0.026225,-0.08240800000000001,-0.09472799999999999,-0.08871799999999999,-0.031488,both
2020-04-13,-0.010105,-0.013854,-0.000381,0.008426000000000001,0.032635000000000004,-0.012768,-0.00352,0.002552,-0.004017,-0.008405,-0.003653,-0.039442000000000005,both
2020-04-14,0.030573000000000003,0.023898,-0.029276,-0.027344999999999998,-0.059976999999999996,-0.021933,0.002732,-0.01222,-0.033693,-0.029119,-0.035679,-0.033326999999999996,both
2020-04-15,-0.02203,-0.018598,0.071467,0.123106,0.075977,0.048734,0.003192,0.045361,0.079873,0.093203,0.078303,0.108543,both
2020-04-17,0.026794,0.029944,0.019793,0.085716,0.05670599999999999,0.02536,-0.0019370000000000001,0.016272,0.06234,0.031776,0.039211,0.090759,both
2020-04-20,-0.017881,-0.024422,-0.00023799999999999998,0.0025570000000000002,0.007979,0.004567,0.001644,-0.00555,0.015303,0.0008089999999999999,0.005187,0.0051909999999999994,both
2020-04-21,-0.030675,-0.026704000000000002,0.034429,0.057092,0.032053,0.019758,-0.005509,0.020294,0.053574000000000004,0.052097000000000004,0.020645,0.058262,both
2020-04-22,0.022930000000000002,0.019851,0.043910000000000005,0.013303,0.019948,0.019902,-0.0032159999999999997,0.017902,0.11067,0.014128,0.025062,0.012556999999999999,both
2020-04-23,-0.000539,0.00168,0.016309999999999998,0.022744,0.000638,0.010192,0.010264,0.027357,0.031105,0.01341,0.043627,0.021419,both
2020-04-24,0.013918,0.011056999999999999,0.0025210000000000002,0.033177,0.018044,0.0071719999999999996,-0.0032259999999999997,0.018545,0.012898,-0.000212,-0.002132,-0.000449,both
2020-04-27,0.014713999999999998,0.015078999999999999,0.00147,0.006037,-0.00115,0.088424,0.0037159999999999997,-0.006794,0.012745999999999999,0.0017649999999999999,0.029493000000000002,0.009178,both
2020-04-28,-0.005242,-0.001335,0.12731800000000001,0.09350499999999999,0.063821,0.055447,0.000299,0.076101,0.095349,0.056591999999999996,0.068492,0.062782,both
2020-04-29,0.026583999999999997,0.022086,-0.016189,-0.043168,-0.026284,-0.06450700000000001,-0.002987,-0.0294,-0.074456,-0.029708,-0.050167,-0.047514,both
2020-04-30,-0.009212,-0.011696999999999999,0.023816,0.031874,0.031174,0.030489999999999996,0.00301,0.020876,0.071354,0.029560000000000003,0.02307,0.016855000000000002,both
2020-05-01,-0.028058999999999997,-0.02555,0.013969,0.005164,0.001134,0.021282,-0.004621,0.022053,-0.004799,0.018469,0.034867,0.010308,both
2020-05-04,0.00425,0.001099,0.010145,-0.006723000000000001,-0.010583,-0.011417,-0.005221,0.001209,-0.006161,-0.003575,-0.014455,-0.021287,both
2020-05-05,0.009041,0.005614,0.029511000000000003,-0.013147999999999998,-0.015528,-0.005788000000000001,0.01706,0.018116,0.008286,0.0050030000000000005,-0.018047,-0.013894,both
2020-05-06,-0.006979000000000001,-0.009147,0.073662,0.04035,0.021381999999999998,0.017225,-0.014771000000000001,0.053381,0.026905000000000002,0.027847000000000004,0.030195,0.032327999999999996,both
2020-05-07,0.011505,0.008927,-0.010938,0.0033079999999999997,0.013418000000000001,0.004157,0.000867,-0.01464,0.023422,0.034748,0.011665,0.018137999999999998,both
2020-05-08,0.016872,0.019075,-0.025275,-0.006533,-0.01772,-0.013306,0.00105,-0.004571,-0.010841,0.017963999999999997,-0.012698000000000001,0.057092,both
2020-05-11,0.000133,-0.004493,0.023563,0.018286,0.042623,0.018411,0.002375,0.020721,0.048079000000000004,-0.007809999999999999,0.009878,0.029932,both
2020-05-12,-0.0205,-0.018876,0.052872,0.052192999999999996,0.025273,0.019445,-0.000503,0.023549,0.020845,0.025911,0.024285,0.018430000000000002,both
2020-05-13,-0.017463,-0.021747,0.050025,0.018855,0.013565,0.008184,-0.001372,0.021023,-0.011307,0.011276000000000001,0.018796,0.010361,both
2020-05-14,0.011525,0.016232,-0.041662,-0.0361,-0.036889,-0.020765000000000002,0.005118,-0.026418,-0.008391,-0.026226,-0.025289,-0.03283,both
2020-05-15,0.003926,0.002543,0.005233,0.025838,0.018878,0.0056359999999999995,-0.0037630000000000003,0.002793,0.009294,0.004807,0.008846,0.023252000000000002,both
2020-05-18,0.031501,0.038502999999999996,0.00025299999999999997,-0.005006,0.031161,-0.005595,-0.005325,-0.001966,0.040496,-0.007638,0.004038,0.009556,both
2020-05-19,-0.010484,-0.015875999999999998,-0.02118,-0.015715,-0.015543000000000001,-0.011376,0.002941,-0.01182,0.007547,-0.026063,-0.026694,0.037877,both
2020-05-20,0.016651,0.015244999999999998,-0.046332,-0.048612,-0.045337,-0.030728,0.0030559999999999997,-0.009170999999999999,-0.081389,-0.046454,-0.03236,-0.05485,both
