Date,BTC,ETH,BNB,XRP,USDT,DOGE,ADA,BCH,LTC,LINK
2020-03-16,45368026430.0,15984904590.0,314940366.0,2646513874.0,57318450774.0,134329668.0,94985577.0,4079544956.0,4079630236.0,539952973.0
2020-03-17,38622642935.0,12087490572.0,288591005.0,2134494360.0,46775877399.0,102697604.0,75837864.0,3314225864.0,3289527849.0,402042487.0
2020-03-18,37878801016.0,11617854009.0,264539835.0,1964626837.0,45836273197.0,102196814.0,77546807.0,2984002272.0,3170415992.0,304298998.0
2020-03-19,51000731797.0,16396753275.0,407534104.0,2590533670.0,64076531532.0,251888350.0,119348856.0,5208693462.0,4157185543.0,447725949.0
2020-03-20,54442976103.0,18960388062.0,433929425.0,2946481356.0,72319289643.0,188170528.0,142131507.0,5643988214.0,4537692970.0,526429075.0
2020-03-21,42494390880.0,13684083308.0,386174572.0,2068099167.0,52643956420.0,166141811.0,94598889.0,4157945375.0,3438721430.0,317973845.0
2020-03-22,40099664740.0,12497707224.0,308670064.0,1864979798.0,49036623749.0,161287088.0,78698656.0,4015953536.0,3148219029.0,295425228.0
2020-03-23,46491916000.0,14149877968.0,359015601.0,2117431211.0,57333099378.0,166551897.0,92453324.0,4187958180.0,3598154774.0,354551260.0
2020-03-24,48221910672.0,14609068673.0,333522129.0,2155981658.0,57714092130.0,177134005.0,88827461.0,3821906574.0,3331925793.0,321474267.0
2020-03-25,44590107888.0,13433092920.0,288895593.0,2096308696.0,52254209223.0,163367839.0,83388813.0,3456700025.0,3133347522.0,257497959.0
2020-03-26,35319797642.0,11367261176.0,299218749.0,2236102811.0,42020889460.0,162455890.0,81633746.0,3364466566.0,2827963692.0,209695287.0
2020-03-27,34585598367.0,11396286629.0,263730266.0,2849306896.0,41534264141.0,166326062.0,85517314.0,3273866630.0,2962853270.0,222982485.0
2020-03-28,34885225901.0,12162403960.0,256061862.0,2689925753.0,44315404128.0,169979142.0,85338156.0,3419855738.0,3119837445.0,234279603.0
2020-03-29,28373690931.0,9938133669.0,218854042.0,1996124443.0,35069971228.0,156619235.0,71027469.0,2748237987.0,2683734233.0,178728617.0
2020-03-29,37101651525.0,11841123306.0,305631180.0,2131319206.0,44148668942.0,163244392.0,81661518.0,3193929370.0,3318334905.0,220332929.0
2020-03-30,32786468812.0,11065246317.0,372566080.0,2101862050.0,38970696054.0,156195510.0,79871856.0,2933494164.0,3359087002.0,239526252.0
2020-03-31,40346426266.0,12456564435.0,332222983.0,2053108172.0,47949493852.0,163418627.0,92295629.0,3197608308.0,3303999600.0,289006168.0
2020-04-01,47660646124.0,15322861686.0,398592822.0,2352651038.0,57261198792.0,165879605.0,106987595.0,4225298020.0,3985953572.0,294353542.0
2020-04-02,38976504903.0,13184603402.0,406426751.0,2106869711.0,46738928486.0,161121845.0,89797916.0,3713212644.0,3482692346.0,226925452.0
2020-04-03,33185988584.0,11946658257.0,416644565.0,1793826153.0,39644126975.0,160849686.0,89146987.0,3145975504.0,3229457622.0,194260780.0
2020-04-04,29510409856.0,11280993591.0,398954313.0,1660971367.0,35625789596.0,152557918.0,64845688.0,3000506532.0,3084146015.0,161676431.0
2020-04-05,46896904615.0,21636382525.0,491814166.0,2529832372.0,60908262080.0,173173223.0,117138445.0,4488196701.0,4287968687.0,325590660.0
2020-04-06,44243482668.0,21659346091.0,452816635.0,2626151910.0,59032234493.0,129399793.0,117230378.0,4141693728.0,4391267713.0,577910419.0
2020-04-07,37563249549.0,17063110836.0,434986928.0,2091042647.0,50475513637.0,116283369.0,100892761.0,5490182226.0,3831132142.0,518682498.0
2020-04-08,34815139178.0,14901696210.0,444821353.0,1878628668.0,44302706107.0,109954538.0,86398497.0,3810256863.0,3628019378.0,734770971.0
2020-04-09,43622840992.0,17980944616.0,394331907.0,2105282079.0,56393183976.0,122108790.0,95977717.0,4209340295.0,4008964133.0,748426338.0
2020-04-10,31222085946.0,13555089447.0,364313702.0,1847482831.0,40060959110.0,161367396.0,75648111.0,3375116763.0,3374908252.0,653196770.0
2020-04-11,35759567632.0,15123721386.0,414752932.0,2087857417.0,44856466500.0,169892709.0,73751090.0,3302348952.0,3639638078.0,712633668.0
2020-04-12,38619308647.0,16465282133.0,459561236.0,2253497429.0,50128306911.0,167357650.0,84000834.0,3773119195.0,3998289644.0,663413131.0
2020-04-13,34110434052.0,14723156630.0,515331620.0,1889687587.0,42246776207.0,188937615.0,74633336.0,3488071916.0,3713345006.0,497025727.0
2020-04-14,32288311031.0,14171753737.0,425648054.0,1963736221.0,40321714369.0,169903672.0,68238171.0,2913397511.0,3696959521.0,425648503.0
2020-04-15,46783242377.0,22910469236.0,478820058.0,2610251456.0,63213195169.0,179859738.0,101314083.0,4494166640.0,4985504369.0,599436392.0
2020-04-17,32447188386.0,20160323443.0,479760692.0,1918245143.0,45234041690.0,168186509.0,89893451.0,3305881530.0,4508378329.0,517130842.0
2020-04-18,31311210215.0,19146038381.0,402957217.0,1904866741.0,44414316787.0,172576560.0,87523446.0,3151276767.0,4563334114.0,497819796.0
2020-04-19,37747113936.0,21266681335.0,398870343.0,2364973860.0,54458798119.0,169715146.0,94301265.0,3451593161.0,4293209435.0,511701400.0
2020-04-20,32589741511.0,16458767984.0,390367736.0,1912728846.0,42681951159.0,163652750.0,86348515.0,3200278407.0,3954491838.0,386134896.0
2020-04-21,33249153866.0,17994666395.0,395820106.0,1783803231.0,45471713945.0,163753943.0,78891247.0,3269706986.0,4029531589.0,419768838.0
2020-04-22,43500782316.0,21275740032.0,446947832.0,2271111354.0,56696647551.0,179000350.0,162468134.0,3933867096.0,4757478698.0,458394827.0
2020-04-23,34636526286.0,16788555028.0,375266800.0,1853837706.0,45214285339.0,209562151.0,176233806.0,3222729325.0,4786600723.0,356971612.0
2020-04-24,32941541447.0,18260969748.0,362345240.0,1648491142.0,44807056872.0,229810398.0,101619889.0,3228034423.0,4769855704.0,326366096.0
2020-04-25,33070154491.0,18335367012.0,400076436.0,1692427521.0,46243541830.0,287859775.0,150611027.0,3598384103.0,4687873111.0,373262888.0
2020-04-26,36162144725.0,18670194595.0,389838383.0,1792695610.0,50062655667.0,276033020.0,168989554.0,3957867549.0,4473729902.0,418502740.0
2020-04-27,33187959921.0,18217507467.0,361059754.0,2515531348.0,45898873538.0,254905520.0,144584235.0,3253434689.0,4413476561.0,336584772.0
2020-04-28,60201052203.0,26397548759.0,463165164.0,3041995823.0,79272305845.0,295698249.0,192508666.0,4812318624.0,5673988960.0,479767865.0
2020-04-29,66964629541.0,28089191904.0,498015944.0,3145263527.0,89936833210.0,298563815.0,242494651.0,5464514305.0,5724477325.0,469432714.0
2020-04-30,44068389997.0,20816320834.0,453439052.0,2306876493.0,56216767268.0,282886977.0,169546437.0,3502984887.0,4581731065.0,387173588.0
2020-05-01,40134388683.0,18260876092.0,393955300.0,2170661654.0,49997806582.0,269155283.0,128138136.0,3062945430.0,4453777871.0,312851882.0
2020-05-02,47101785174.0,20469034664.0,381109061.0,2182399826.0,58963072938.0,265156925.0,139890791.0,3830272430.0,4667453994.0,332486849.0
2020-05-03,45718796276.0,22602446422.0,390548947.0,2462194723.0,60315142637.0,261454253.0,172243659.0,3731133845.0,4488284400.0,400808105.0
2020-05-04,43148462663.0,19004689099.0,358987881.0,2104127661.0,53776437547.0,245861118.0,128066778.0,3335620972.0,4187625277.0,307442156.0
2020-05-05,49371886931.0,20343543799.0,364717662.0,2159327467.0,59321368204.0,251393346.0,131357244.0,3315416831.0,4575858023.0,330568230.0
2020-05-06,61112700562.0,23594744655.0,414976837.0,2582702615.0,72554504815.0,284491226.0,143479708.0,3669677517.0,5080727910.0,415098619.0
2020-05-07,51780748042.0,20445139356.0,382131707.0,2460030844.0,63400633378.0,291757355.0,172647716.0,3977784265.0,4780707207.0,394360542.0
2020-05-08,46566121841.0,18950547549.0,365221789.0,2543805062.0,57870685210.0,294993696.0,141642171.0,4711612711.0,4740601428.0,596770802.0
2020-05-09,63325279337.0,25211575193.0,436166815.0,3067472277.0,79545041693.0,290801097.0,227335948.0,5084650413.0,5783062532.0,614483574.0
2020-05-10,57119858802.0,20054601647.0,404659513.0,2470709527.0,68664007367.0,277646033.0,206327744.0,4251733844.0,5121746343.0,465004956.0
2020-05-11,42142717533.0,15899726284.0,394508013.0,2056508741.0,49750084616.0,262934538.0,170879029.0,3319282598.0,4734936547.0,358470475.0
2020-05-12,45558144023.0,17054662289.0,359517914.0,1947109951.0,53063776325.0,265878080.0,148356780.0,2955784580.0,4565388581.0,319801650.0
2020-05-13,56426907637.0,20150524861.0,388231861.0,2154131805.0,64544825214.0,283778649.0,144469842.0,3882506405.0,5023559798.0,376043732.0
2020-05-14,48158802327.0,16602342092.0,340889408.0,2046326382.0,53148365727.0,261080156.0,142644324.0,3128349198.0,4340414828.0,326992724.0
2020-05-15,36164766408.0,15379081645.0,339913391.0,1794850124.0,42259786355.0,254666485.0,123913485.0,2812165778.0,3879155974.0,298753874.0
2020-05-16,40084250663.0,15470397303.0,329675187.0,1752063749.0,45525203695.0,258469067.0,115459525.0,2945657400.0,3901110454.0,324792191.0
2020-05-17,41827139896.0,17411566928.0,337613743.0,1968537517.0,50496315260.0,265626959.0,182874559.0,3247380685.0,4473025831.0,384696302.0
2020-05-18,39254288955.0,14346192779.0,351679092.0,1973351018.0,46955432504.0,182890489.0,186581379.0,2843744723.0,3612370257.0,342003354.0
2020-05-19,36546239703.0,12730175511.0,305581860.0,1933723829.0,44447276085.0,178925411.0,203310637.0,2793413864.0,3448255432.0,501477865.0
2020-05-20,39326160532.0,13308321229.0,283593221.0,1753934487.0,47340041421.0,200924557.0,228349552.0,3084097042.0,3143718509.0,475890242.0
2020-05-21,29810773699.0,12041592114.0,308017283.0,1852264124.0,37971264880.0,215355485.0,224368474.0,2690376408.0,2908274408.0,391293983.0
2020-05-22,27727866812.0,10665476768.0,281071630.0,1459815520.0,33726005349.0,208878705.0,131277191.0,2403159772.0,2576920703.0,350387118.0
2020-05-23,32518803300.0,11833299572.0,250849075.0,1447641496.0,38944229194.0,186657328.0,108565176.0,2576633240.0,2656112321.0,338608148.0
2020-05-24,31288157264.0,10415044124.0,295250983.0,1671594106.0,35985513624.0,214669452.0,183914564.0,2405283865.0,2701310002.0,319542427.0
2020-05-25,29584186947.0,10159741290.0,264787793.0,1585691777.0,32858110128.0,185485979.0,162232161.0,2604514395.0,2475471673.0,294932100.0
2020-05-26,32740536902.0,10631034756.0,289787288.0,1535112977.0,35192290092.0,186186772.0,185161265.0,3107896651.0,2757608482.0,303730714.0
2020-05-27,34367073114.0,12212469604.0,307231707.0,1615654544.0,38116870951.0,220213442.0,368087319.0,3295793176.0,2743046058.0,317138604.0
2020-05-28,32896642044.0,12265816557.0,302410995.0,1477357235.0,36706734857.0,200485433.0,393626086.0,3328065949.0,2632197768.0,328730888.0
2020-05-29,32722975141.0,15027397867.0,330991078.0,1683149544.0,40377918880.0,200708874.0,591436389.0,3987199933.0,2852777896.0,356995900.0
2020-05-30,27773290299.0,12234904813.0,306613468.0,1737139256.0,35009124470.0,188184731.0,848945702.0,3391410580.0,2637761668.0,378972618.0
2020-05-31,35198901068.0,13951727936.0,343444957.0,1702904267.0,39619617695.0,195748335.0,681780739.0,3467571665.0,3035652544.0,491355312.0
2020-06-01,39137252109.0,13782107567.0,285916007.0,1850078103.0,45585907575.0,200119264.0,588732847.0,4553495543.0,3060955005.0,447755930.0
2020-06-02,25007459262.0,9861760817.0,278598569.0,1335828090.0,30557149519.0,190021630.0,558410069.0,3089648824.0,2691495449.0,347465695.0
2020-06-03,25921805072.0,10170414304.0,251564500.0,1368430496.0,31617065491.0,194078582.0,593406535.0,2675520555.0,2697436350.0,318417019.0
2020-06-04,23509628646.0,9293963914.0,264892611.0,1264429379.0,29614424319.0,188846627.0,357717348.0,2284892761.0,2551367878.0,298753116.0
2020-06-05,20438419222.0,8114873845.0,247410758.0,1048611012.0,23548822467.0,175988365.0,230814840.0,1789267443.0,2160092222.0,270796645.0
2020-06-06,25015250846.0,9544883157.0,229571456.0,1141964765.0,29418233806.0,188151455.0,317140970.0,2029755285.0,2385218875.0,282338155.0
2020-06-07,21486346312.0,8076783299.0,201873195.0,1042709461.0,23773499797.0,187140783.0,212837064.0,1911457074.0,2357747091.0,283855463.0
2020-06-08,23717842783.0,8446545788.0,203076335.0,1108186467.0,25504409744.0,175910197.0,213123820.0,2495377513.0,2141209283.0,305409412.0
2020-06-09,25706567601.0,8792990206.0,218805704.0,1106635421.0,26529161098.0,182748021.0,326625304.0,1751487317.0,2146762421.0,294672252.0
2020-06-10,30247143440.0,12356528860.0,214293278.0,1354031836.0,39277703093.0,183212798.0,321763381.0,2357578052.0,2554226325.0,352495642.0
2020-06-11,22610564515.0,8868955009.0,220884223.0,1157151094.0,28748565604.0,194920048.0,244019082.0,1575407714.0,2260548556.0,327861604.0
2020-06-12,17564322315.0,7141624980.0,217773557.0,1050423848.0,21716523327.0,188981850.0,161430428.0,1249523526.0,1739835590.0,268974930.0
2020-06-13,18991732746.0,7439385176.0,197988813.0,1023497502.0,21206505066.0,173334481.0,142625977.0,1293145682.0,1782403292.0,259255316.0
2020-06-14,26699704768.0,10536099884.0,205913863.0,1315332448.0,33118696637.0,198803041.0,330333741.0,1735535133.0,2090717318.0,368088618.0
2020-06-15,21565537209.0,7965648016.0,197512179.0,1158919075.0,25217650481.0,196212619.0,216508724.0,1436709293.0,1841455099.0,300222404.0
2020-06-16,20177709879.0,7701391592.0,190623459.0,1323161116.0,24323246034.0,185083517.0,294705846.0,1423308166.0,1996899442.0,319675762.0
2020-06-17,17770083003.0,6713800872.0,176409002.0,1045504279.0,21264596740.0,171388606.0,244522788.0,1297367924.0,1576467272.0,299551097.0
2020-06-18,19632223107.0,6946372590.0,160670035.0,1097387856.0,23397934727.0,173280984.0,211649409.0,1539773469.0,1712639222.0,285917523.0
2020-06-19,17130541557.0,6252830566.0,158722069.0,966690908.0,20222952960.0,158275082.0,167247006.0,1456119912.0,1500492583.0,300428191.0
2020-06-20,15324301169.0,5600408178.0,151504787.0,893641269.0,18590123868.0,169917761.0,151949751.0,1140422501.0,1362753187.0,260111856.0
2020-06-21,21104009514.0,9079586552.0,181943736.0,1209278721.0,25901068733.0,173530825.0,202271174.0,1747834935.0,1659721584.0,354320997.0
2020-06-22,17006433272.0,6624530348.0,165960947.0,1093605185.0,21481732223.0,171604774.0,184078790.0,1205235951.0,1365925951.0,524401734.0
2020-06-23,18961716076.0,8815030025.0,168239834.0,1138044691.0,25367004473.0,178380748.0,302220209.0,1318424526.0,1493695398.0,477169366.0
2020-06-24,18616048626.0,7010426122.0,143049947.0,1055030012.0,21617089198.0,160003354.0,207010908.0,1119333309.0,1311840193.0,417488409.0
2020-06-25,18341465837.0,7187490226.0,136599245.0,1269492277.0,22595324560.0,151319087.0,163378517.0,1354186233.0,1714646169.0,366958108.0
2020-06-26,17273093144.0,6918380955.0,152435707.0,1142888783.0,22069989504.0,152534000.0,148184221.0,1254377553.0,1453347400.0,348981374.0
2020-06-27,14560870760.0,6205925718.0,159817886.0,1139431604.0,18015458533.0,172693834.0,188871401.0,1103240861.0,1337385786.0,329798147.0
2020-06-28,16460547078.0,6726164653.0,167963469.0,1164729579.0,20201360245.0,172655788.0,275593607.0,1220387625.0,1668680719.0,321184231.0
2020-06-29,15735797744.0,6094093001.0,151582461.0,1010363683.0,18926019120.0,165641131.0,208687716.0,1035300969.0,1390313389.0,287882848.0
2020-06-30,15971550355.0,6463737443.0,159837869.0,1115989502.0,20410901924.0,152549214.0,411496624.0,1116192161.0,1220528740.0,320994716.0
2020-07-01,16338916796.0,6212210566.0,151839908.0,1053683055.0,21713824216.0,110789127.0,416119936.0,1091433602.0,1339074369.0,429438118.0
2020-07-02,13078970999.0,5109032700.0,138591561.0,976699960.0,17207532375.0,111575143.0,449087829.0,945457250.0,1122905126.0,348151084.0
2020-07-03,12290528515.0,5228310135.0,146316736.0,1000145449.0,16834529314.0,109218071.0,325220890.0,990572133.0,1173145659.0,312019710.0
2020-07-04,12903406143.0,5292172429.0,138494209.0,969679447.0,18453609716.0,110140542.0,262132088.0,1008979533.0,1170070065.0,319512653.0
2020-07-05,17889263252.0,8782917553.0,172232440.0,1423923826.0,28513816011.0,132105139.0,336062177.0,1611378435.0,1743603778.0,579868604.0
2020-07-06,13839652595.0,6441497597.0,196296818.0,1067033698.0,20262759503.0,283970310.0,575537074.0,1177038173.0,1360983976.0,743372951.0
2020-07-07,19702359883.0,9892586411.0,212383912.0,1878269321.0,28520237097.0,1226813925.0,1161107598.0,1394567310.0,2161892498.0,942253863.0
2020-07-08,18000702524.0,8429099199.0,179705380.0,1809158571.0,24559681375.0,511315527.0,659099389.0,1232428952.0,1985305536.0,726623133.0
2020-07-09,16860035605.0,7281370522.0,174222029.0,1161794555.0,19416307998.0,225424869.0,513272164.0,1123218900.0,1840301462.0,594988189.0
2020-07-10,13249910444.0,5643067316.0,186743534.0,996288334.0,16806691103.0,155299369.0,393237279.0,839280887.0,1764984238.0,434708823.0
2020-07-11,14452361907.0,6596394718.0,224015851.0,850245455.0,18560508406.0,87562043.0,340033778.0,896740451.0,1598865182.0,949141174.0
2020-07-12,17519821266.0,7787751468.0,261690866.0,1197056593.0,23293356124.0,143177055.0,553867759.0,1208729132.0,1724704950.0,1478593081.0
2020-07-13,18085038362.0,7357458555.0,203397123.0,1197284578.0,21927614040.0,103213409.0,449379997.0,1138634120.0,1882872130.0,1180730236.0
2020-07-14,15844731575.0,6189328448.0,169152686.0,1067413757.0,19801020732.0,69399827.0,292680349.0,997085718.0,1809900342.0,1162846199.0
2020-07-15,15713967523.0,5832057567.0,191191483.0,1055841762.0,20174060342.0,78457844.0,423824352.0,1147931868.0,1543731673.0,1096087198.0
2020-07-16,13944570749.0,5859850529.0,153498441.0,936113620.0,16824229378.0,74705371.0,231984863.0,941024161.0,1336746650.0,688997844.0
2020-07-17,12252601475.0,5397402117.0,149402466.0,870207693.0,15430964635.0,204080851.0,221333950.0,869975905.0,1141296421.0,733281755.0
2020-07-18,12939002784.0,6251377305.0,213342724.0,828392852.0,16068695380.0,116746163.0,159010744.0,955372849.0,1140767149.0,555719580.0
2020-07-19,13755604146.0,5600686192.0,203143854.0,848780531.0,16920167824.0,81038624.0,176280626.0,952296138.0,1152077279.0,674658006.0
2020-07-20,18069581956.0,6806696015.0,187854335.0,928954951.0,22047241258.0,77748189.0,208927329.0,1159452662.0,1384220462.0,685213978.0
2020-07-21,16532254884.0,7702077383.0,191909868.0,935529987.0,21007802308.0,54443238.0,157853191.0,1234729239.0,1383704376.0,641161938.0
2020-07-22,18146399002.0,10281309262.0,220207323.0,1443659224.0,24897129948.0,58737115.0,201587814.0,1350739708.0,1775727714.0,726843306.0
2020-07-23,16552768325.0,9466060358.0,248008823.0,1294356195.0,22338273101.0,58910215.0,198707995.0,1193524031.0,1620747746.0,560444025.0
2020-07-24,16610070933.0,10785021813.0,257057785.0,1225769666.0,25077707687.0,63203396.0,630341416.0,1648365419.0,2433671618.0,567102975.0
2020-07-25,20507998997.0,12003973026.0,248581857.0,1448138807.0,28852807826.0,62592233.0,743098554.0,1674308833.0,2587129920.0,693139972.0
2020-07-26,35359749590.0,15644257058.0,325386899.0,1762737985.0,44309144839.0,83138808.0,745732008.0,2488636345.0,3397559596.0,921616285.0
2020-07-27,28766551142.0,12357108065.0,284409544.0,1754695828.0,37054214114.0,63084930.0,638080214.0,2732696107.0,3293197775.0,592707771.0
2020-07-28,24617249715.0,10878845706.0,204440432.0,2022835116.0,31945080196.0,55817191.0,451915307.0,1920329028.0,2572759911.0,577077884.0
2020-07-29,22857247901.0,11827689045.0,200436410.0,1650758400.0,30145197612.0,53506822.0,257573327.0,1910379360.0,3015740898.0,605829268.0
2020-07-30,23160469766.0,12030600492.0,229781080.0,1854522560.0,31216575237.0,54497306.0,230659122.0,1905797789.0,2461431454.0,674556974.0
2020-07-31,26075670303.0,14045259477.0,264604008.0,3167874461.0,36596724667.0,150687884.0,362476707.0,2447916240.0,3124975567.0,757545560.0
2020-08-01,27410067336.0,18909744275.0,299350525.0,4780736538.0,43620863810.0,101249531.0,421324885.0,3364496979.0,3499183526.0,1281614849.0
2020-08-02,20271713443.0,12834648062.0,265708949.0,3340814994.0,29956228167.0,66931510.0,248378862.0,2060352679.0,2250487587.0,944680773.0
2020-08-03,21250197042.0,14086704221.0,241931958.0,2746437659.0,32423781475.0,74386428.0,376096013.0,1888924124.0,2088598738.0,1400412714.0
2020-08-04,24411254471.0,12875466638.0,344072749.0,2048410252.0,33191883907.0,66465690.0,274829819.0,1871748593.0,2144590019.0,961098081.0
2020-08-05,23400740340.0,11304626458.0,246554661.0,1946386689.0,32564418808.0,62944678.0,278613533.0,2448845324.0,2241049269.0,930966731.0
2020-08-06,23132312867.0,12751687084.0,326409994.0,4278382957.0,35097319459.0,68990009.0,620550178.0,3075582968.0,2756992175.0,1084341900.0
2020-08-07,17572057837.0,9342060531.0,236392685.0,1355768291.0,25836510740.0,62509900.0,325527431.0,1778961459.0,1726820323.0,2483258217.0
2020-08-08,17489608833.0,9451065592.0,216694610.0,1391288259.0,26113895986.0,57020040.0,426878184.0,1629018370.0,1601010110.0,2749237741.0
2020-08-09,26114112569.0,11685827893.0,239664308.0,2108627560.0,36347245628.0,68038181.0,311836535.0,1900620718.0,2247183310.0,1965617198.0
2020-08-10,27039782640.0,12792218737.0,310846749.0,4542499150.0,39924390806.0,78539442.0,595072471.0,2096741327.0,2754950222.0,1621590153.0
2020-08-11,25064548486.0,12408772745.0,256078366.0,2001506679.0,38419235281.0,70865885.0,434540367.0,1888602267.0,2450391467.0,2657494080.0
2020-08-12,27522199497.0,18480303526.0,299981376.0,2061442814.0,45360887997.0,73302994.0,470617782.0,1979906897.0,2843622469.0,3691726917.0
2020-08-13,24237958589.0,15064589987.0,357386067.0,2246050523.0,38417750789.0,61334640.0,355732407.0,1873594486.0,2476128674.0,1797902764.0
2020-08-14,23354924400.0,12416067894.0,269746412.0,2260353636.0,38681122091.0,64309678.0,343504348.0,1976925925.0,3063536363.0,2623596923.0
2020-08-15,20583375490.0,12168816874.0,271264839.0,2078824448.0,35603319606.0,52637926.0,284566480.0,2025998808.0,3595771595.0,1672318397.0
2020-08-16,28227687027.0,13227089410.0,264606385.0,3001054633.0,43047212745.0,77628715.0,425628203.0,2314759458.0,3997651594.0,1851120442.0
2020-08-17,26043227672.0,11978984079.0,259152684.0,2126503478.0,40873174066.0,62570291.0,340692991.0,1935254637.0,3627257060.0,3107415351.0
2020-08-18,24502851117.0,13137391167.0,224754805.0,2163768928.0,40666046435.0,53306857.0,383288760.0,1892818478.0,3345972244.0,2269980597.0
2020-08-19,20175242945.0,10043032427.0,240389084.0,1749934412.0,32746471325.0,43536656.0,314037834.0,1275491257.0,2801314591.0,1441868241.0
2020-08-20,23762425999.0,11781796374.0,245533836.0,1833818566.0,41215985711.0,60621268.0,363034924.0,1676078293.0,2911090515.0,2545002567.0
2020-08-21,20224191306.0,10131847985.0,208053381.0,1417207522.0,32892342495.0,44884852.0,296099194.0,1270186095.0,2317942996.0,1966563137.0
2020-08-22,18482062658.0,8137303970.0,181970641.0,1183627267.0,29187550605.0,39485548.0,232234230.0,1031635458.0,2315616100.0,1286304278.0
2020-08-23,20681511755.0,10328860398.0,192633739.0,1237229520.0,31794835157.0,46470522.0,278021260.0,1211774706.0,2490426542.0,1148602183.0
2020-08-24,26301509932.0,12428442042.0,234877041.0,1403395912.0,42567672036.0,76826314.0,431857369.0,1464994914.0,2625416624.0,1396339667.0
2020-08-25,22466660958.0,9967343483.0,255812854.0,1194610015.0,37126595563.0,80416711.0,314761939.0,1147215569.0,2067102732.0,1323937547.0
2020-08-26,23240415076.0,10457777652.0,296206828.0,1471948899.0,38341362890.0,89847093.0,361935074.0,1372140072.0,2212235187.0,1285283437.0
2020-08-27,19807127588.0,9120674421.0,260086579.0,1178427813.0,31740187752.0,64056957.0,275672160.0,1147885582.0,2206041301.0,975535521.0
2020-08-28,17485597759.0,8777703481.0,213897145.0,1053592719.0,31070541135.0,78149363.0,315465776.0,1116848741.0,2006047086.0,1982820767.0
2020-08-29,19760127945.0,11211948040.0,228141192.0,1202203314.0,36153398644.0,79325829.0,297044001.0,1161105104.0,2759602454.0,1833942061.0
2020-08-30,22285928250.0,12774741797.0,215511200.0,1209798563.0,37949635827.0,85369757.0,453559242.0,1163683245.0,2561891272.0,1431004361.0
2020-08-31,27311555343.0,18862763756.0,450200844.0,1730740377.0,49809584105.0,81863764.0,451299015.0,1755312158.0,2717986649.0,1602445973.0
2020-09-01,28037405299.0,19691854014.0,577817197.0,1985414445.0,52855722597.0,56647412.0,427391907.0,2049397876.0,2790169260.0,1440207730.0
2020-09-02,31927261555.0,19622845896.0,574956638.0,1847290355.0,57562780194.0,59904548.0,486369863.0,1891347861.0,2765272845.0,1702199859.0
2020-09-03,29965130374.0,16747106257.0,489923568.0,1924234480.0,55525478963.0,53434717.0,514623980.0,2130928347.0,2851271830.0,1796655505.0
2020-09-04,44916565292.0,29880047640.0,399969033.0,2160621038.0,78154159842.0,62295889.0,481176027.0,3128814772.0,2831766570.0,1906501660.0
2020-09-05,37071460174.0,27643678917.0,740680573.0,1752405005.0,66315625008.0,89557154.0,454580262.0,2533324540.0,2075916067.0,1953997882.0
2020-09-06,33703098409.0,21763614732.0,555588378.0,1773175897.0,59139010478.0,102610335.0,463220962.0,2767464423.0,2235340013.0,1891052112.0
2020-09-07,33430927462.0,17991403432.0,555422363.0,1618416970.0,56334310286.0,57144396.0,610082647.0,2444380275.0,2314205963.0,1393552853.0
2020-09-08,24128292755.0,14547933520.0,456284484.0,1203137131.0,42234198845.0,77050464.0,572617714.0,1619487057.0,1828181736.0,1212963346.0
2020-09-09,54406443211.0,31421134556.0,456365135.0,1353359148.0,52111960702.0,104276032.0,809239667.0,2007978798.0,2001211524.0,4019748249.0
2020-09-10,45201121775.0,27296269329.0,420689466.0,1096662166.0,46009434500.0,134077501.0,771197364.0,1769308088.0,1835173089.0,3397578038.0
2020-09-11,36750077324.0,13295405814.0,688007352.0,1043746083.0,43506381696.0,117125272.0,699214253.0,1588108882.0,1588978329.0,3524744647.0
2020-09-12,36506852789.0,15005899191.0,1144638251.0,1163182194.0,46330693824.0,124253232.0,771663333.0,2008902148.0,1785910878.0,3644243871.0
2020-09-13,35453581940.0,17536695361.0,1009392260.0,1195994290.0,49936255991.0,128520946.0,851692144.0,2125300854.0,1786276098.0,1249919309.0
2020-09-14,32509451925.0,16140584321.0,861821910.0,1245531094.0,49718173930.0,100194174.0,813329601.0,3148522136.0,1663112038.0,1195560378.0
2020-09-15,30769986455.0,16107612177.0,664539530.0,1421286455.0,50682289026.0,148555505.0,822410832.0,2513150071.0,1674030602.0,1153746184.0
2020-09-16,38151810523.0,19899531080.0,512578971.0,1735400721.0,51695424541.0,161305349.0,825621808.0,2356975266.0,1701721113.0,1259649199.0
2020-09-17,26341903912.0,14108357740.0,482149967.0,1282349756.0,47248825663.0,147868185.0,699241251.0,1967062407.0,1135775840.0,1114418785.0
2020-09-18,22764204008.0,11049507684.0,331216806.0,1043485055.0,37361830219.0,147046520.0,617795834.0,1761438254.0,961716690.0,873109762.0
2020-09-19,24699523788.0,12292195784.0,343197520.0,1091283585.0,39841903146.0,145951917.0,682896131.0,1665443818.0,1033913350.0,951116672.0
2020-09-20,28884999244.0,17398267133.0,462503299.0,1718957623.0,51961935426.0,78753428.0,566692194.0,1708443759.0,1923483523.0,1586349748.0
2020-09-21,23621787804.0,12732578043.0,340023558.0,1019583831.0,38413876677.0,36467574.0,316907647.0,987166460.0,1078696494.0,959332861.0
