Date,Open,High,Low,Close,Volume,ret
2020-01-15,3422.41,3601.58,3228.08,3423.63,90119331840.0,-0.0012485742041068448
2020-01-16,3424.05,3488.41,3237.96,3400.34,72074952704.0,-0.006802721088435382
2020-01-17,3401.78,3649.22,3306.94,3510.36,84335796224.0,0.032355587970614774
2020-01-18,3509.35,3617.61,3342.07,3431.55,77118283776.0,-0.02245068881824086
2020-01-19,3432.07,3555.13,3242.61,3360.47,74388545536.0,-0.020713671664408295
2020-01-20,3359.95,3470.41,3262.3,3397.56,59197304832.0,0.011037146589613966
2020-01-21,3396.43,3484.4,3336.67,3450.72,52870496256.0,0.01564652279871437
2020-01-22,3450.9,3503.68,3387.02,3439.1,49225375744.0,-0.0033674131775397464
2020-01-23,3438.9,3447.79,3204.51,3267.98,55670665216.0,-0.04975720391963012
2020-01-24,3269.9,3340.95,3140.0,3275.96,55782797312.0,0.002441875409274319
2020-01-25,3275.65,3289.25,3184.95,3235.92,43432435712.0,-0.012222371457526915
2020-01-26,3234.03,3383.01,3204.53,3368.15,49958248448.0,0.04086318574006764
2020-01-27,3368.46,3564.68,3351.15,3493.36,64419635200.0,0.037174710152457546
2020-01-28,3492.33,3658.18,3449.45,3624.74,71854415872.0,0.037608491538232425
2020-01-29,3624.77,3734.57,3571.23,3635.02,67700465664.0,0.002836065483317496
2020-01-30,3633.54,3803.09,3566.86,3759.74,73761660928.0,0.03431067779544539
2020-01-31,3759.8,3795.76,3587.42,3672.4,66793762816.0,-0.023230329756844803
2020-02-01,3672.67,3765.2,3637.26,3720.15,60521455616.0,0.013002396253131376
2020-02-02,3718.35,3847.42,3633.79,3753.08,68840554496.0,0.008851793610472614
2020-02-03,3751.62,3866.68,3709.02,3771.96,66324766720.0,0.0050305349206518635
2020-02-04,3771.74,3830.64,3655.15,3758.46,63915978752.0,-0.0035790411351127593
2020-02-05,3758.4,4037.2,3735.07,3993.97,79059468288.0,0.06266130276762283
2020-02-06,3995.56,4133.2,3927.81,4058.13,84158005248.0,0.01606421680683634
2020-02-07,4058.83,4182.0,4020.05,4110.12,78304870400.0,0.012811319499375307
2020-02-08,4109.01,4219.1,3980.3,4157.82,80811409408.0,0.0116055005693263
2020-02-09,4156.64,4358.54,4131.18,4310.03,79535030272.0,0.03660812637391708
2020-02-10,4311.21,4384.83,4132.0,4259.89,86588407808.0,-0.01163332969840103
2020-02-11,4260.0,4461.45,4163.7,4440.69,83381608448.0,0.04244241048477759
2020-02-12,4440.52,4728.52,4422.73,4635.09,101394000000.0,0.043776980604365745
2020-02-13,4633.39,4786.29,4470.94,4605.62,113921000000.0,-0.00635802109559902
2020-02-14,4605.06,4807.63,4524.1,4760.54,98702237696.0,0.03363716502881253
2020-02-15,4761.1,4817.63,4342.29,4402.01,102302000000.0,-0.0753128846727471
2020-02-16,4408.37,4553.42,4055.61,4309.12,105761000000.0,-0.02110172398517962
2020-02-17,4304.39,4358.9,3975.89,4250.03,109049000000.0,-0.01371277662260506
2020-02-18,4249.79,4474.18,4140.86,4433.18,106161000000.0,0.043093813455434615
2020-02-19,4435.58,4519.78,4121.15,4156.77,98363482112.0,-0.062350276776489966
2020-02-20,4153.47,4226.28,4019.19,4129.49,102789000000.0,-0.006562787933900749
2020-02-21,4127.96,4259.53,4082.37,4188.24,90064068608.0,0.014226938435496939
2020-02-22,4189.85,4230.14,4087.46,4152.52,77129678848.0,-0.008528642102649142
2020-02-23,4154.67,4338.65,4134.39,4314.81,87207624704.0,0.039082292198472146
2020-02-24,4311.77,4344.98,4033.25,4124.1,96901857280.0,-0.04419893344086989
2020-02-25,4124.19,4139.34,3860.18,3898.19,93202890752.0,-0.054778012172352786
2020-02-26,3895.64,3935.04,3469.83,3574.12,113022000000.0,-0.0831334542441492
2020-02-27,3576.36,3743.21,3426.89,3618.6,100925000000.0,0.012445021431849002
2020-02-28,3623.16,3717.61,3459.95,3583.26,95571345408.0,-0.00976620792571703
2020-02-29,3584.76,3689.46,3521.95,3543.44,77696688128.0,-0.011112785563983651
2020-03-01,3539.12,3638.4,3447.56,3519.21,77585358848.0,-0.006837987943918877
2020-03-02,3520.02,3744.48,3492.63,3701.27,106373000000.0,0.05173320148556071
2020-03-03,3699.19,3746.16,3598.91,3666.35,115327000000.0,-0.00943459947531522
2020-03-04,3665.88,3732.83,3593.59,3656.64,81175511040.0,-0.0026484105445470085
2020-03-05,3657.71,3841.45,3653.43,3767.36,81489248256.0,0.030279163384965502
2020-03-06,3767.29,3865.2,3732.75,3835.69,84667006976.0,0.01813736940456967
2020-03-07,3835.5,3871.16,3681.39,3702.78,78784110592.0,-0.034650871160078034
2020-03-08,3700.91,3709.79,3226.47,3241.15,86438199296.0,-0.12467119299553309
2020-03-09,3240.2,3309.26,3042.16,3200.35,100423000000.0,-0.012588124585409588
2020-03-10,3206.63,3294.71,3144.32,3209.0,82715017216.0,0.0027028293780368973
2020-03-11,3209.45,3240.51,3000.3,3146.82,76417966080.0,-0.019376752882517834
2020-03-12,3147.03,3159.21,1908.13,1938.49,107773000000.0,-0.38398446685860654
2020-03-13,1940.89,2323.43,1579.84,2206.71,148011000000.0,0.13836542876156188
2020-03-14,2210.89,2258.63,2028.43,2075.86,69656952832.0,-0.05929641865038904
2020-03-15,2074.23,2292.44,2039.3,2139.07,66104397824.0,0.030450030348867507
2020-03-16,2134.88,2150.03,1794.37,1951.11,84945354752.0,-0.0878699621798259
2020-03-17,1948.96,2108.49,1938.78,2026.14,69428592640.0,0.038455033288743445
2020-03-18,2024.29,2088.81,1965.5,2051.21,67343441920.0,0.012373281214526077
2020-03-19,2052.39,2504.95,2043.58,2422.09,94232731648.0,0.18081035096357767
2020-03-20,2422.72,2665.76,2231.89,2389.03,102581000000.0,-0.013649368933441708
2020-03-21,2389.44,2472.09,2294.66,2403.43,79264399360.0,0.006027550930712389
2020-03-22,2404.43,2480.48,2232.95,2243.18,73989267456.0,-0.06667554286998167
2020-03-23,2242.42,2443.01,2216.14,2435.91,83355713536.0,0.08591820540482709
2020-03-24,2438.95,2569.86,2411.95,2530.5,84326064128.0,0.03883148392181979
2020-03-25,2531.71,2570.36,2445.07,2494.17,78117847040.0,-0.014356846473029039
2020-03-26,2493.46,2564.68,2464.4,2553.5,64714338304.0,0.023787472385603303
2020-03-27,2554.83,2605.23,2460.43,2471.71,64529756160.0,-0.032030546308987606
2020-03-28,2469.95,2478.96,2335.75,2410.65,67690987520.0,-0.02470354531882779
2020-03-29,2411.16,2428.99,2289.98,2296.99,54275469312.0,-0.04714910916142967
2020-03-30,2295.7,2491.39,2286.03,2458.75,69011709952.0,0.07042259652850036
2020-03-31,2458.9,2503.78,2424.32,2471.86,62030028800.0,0.005331977630909979
2020-04-01,2471.33,2518.82,2381.24,2510.69,70766837760.0,0.015708818460592466
2020-04-02,2509.81,2677.47,2492.97,2572.25,85699452928.0,0.024519156088565364
2020-04-03,2573.12,2659.98,2539.81,2583.0,72601059328.0,0.004179220526776106
2020-04-04,2583.28,2644.84,2554.82,2627.45,62801891328.0,0.017208672086720833
2020-04-05,2627.01,2650.22,2562.06,2600.31,57801601024.0,-0.010329406839330812
2020-04-06,2601.66,2862.91,2595.1,2853.7,89170018304.0,0.09744607373736214
2020-04-07,2854.54,2958.56,2783.77,2815.6,91265097728.0,-0.013351088061113625
2020-04-08,2816.87,2967.23,2797.98,2941.22,81050869760.0,0.04461571245915619
2020-04-09,2941.37,2986.58,2864.91,2940.46,72571813888.0,-0.0002583961757365305
2020-04-10,2941.62,2949.28,2661.41,2723.74,86519693312.0,-0.07370275399087223
2020-04-11,2724.11,2781.88,2673.48,2727.28,65133903872.0,0.0012996835233907156
2020-04-12,2727.38,2840.57,2694.0,2773.3,71843102720.0,0.016873955002786545
2020-04-13,2773.82,2780.28,2634.37,2716.03,77738622976.0,-0.02065048858760321
2020-04-14,2716.22,2778.41,2685.26,2717.38,69374607360.0,0.0004970490016678042
2020-04-15,2716.59,2765.49,2631.12,2638.86,66115956736.0,-0.02889548020519761
2020-04-16,2638.0,2860.92,2582.68,2840.86,96780419072.0,0.07654820642247029
2020-04-17,2841.46,2875.64,2801.13,2840.49,70487629824.0,-0.00013024225058622108
2020-04-18,2839.44,2976.15,2832.86,2958.72,75696611328.0,0.04162310023974736
2020-04-19,2959.19,2989.56,2878.14,2900.23,74145652736.0,-0.019768683755137295
2020-04-20,2898.65,2961.78,2741.96,2770.77,84878393344.0,-0.04463783906793606
2020-04-21,2767.89,2814.58,2737.46,2776.43,70352715776.0,0.002042753458424862
2020-04-22,2775.1,2910.92,2760.55,2888.55,89993453568.0,0.04038279373151865
2020-04-23,2889.74,3026.47,2857.15,2976.44,76413861888.0,0.030427030863235727
2020-04-24,2978.08,3088.13,2970.73,3049.39,72426274816.0,0.024509145153270184
2020-04-25,3049.48,3127.02,3021.8,3083.89,75189010432.0,0.011313738157467501
2020-04-26,3083.23,3154.07,3057.82,3120.23,79997935616.0,0.011783818488986464
2020-04-27,3120.75,3173.7,3061.11,3133.48,76309159936.0,0.00424648182986509
2020-04-28,3134.08,3195.2,3093.33,3174.48,76602384384.0,0.01308449391730604
2020-04-29,3176.3,3465.07,3157.95,3435.94,123078000000.0,0.08236309568811273
2020-04-30,3435.27,3608.25,3268.4,3304.78,126968000000.0,-0.038172959946914053
2020-05-01,3307.12,3465.68,3302.56,3396.62,88946638848.0,0.027790049564569985
2020-05-02,3397.11,3470.68,3364.15,3451.38,87813857280.0,0.016121909427607495
2020-05-03,3450.75,3508.71,3339.27,3377.35,92691496960.0,-0.021449391257989614
2020-05-04,3377.16,3410.2,3231.44,3362.31,90403495936.0,-0.0044531955527262745
2020-05-05,3361.66,3421.0,3303.77,3352.27,86023995392.0,-0.0029860423339905795
2020-05-06,3350.74,3461.55,3311.69,3359.6,97924775936.0,0.0021865780500973653
2020-05-07,3360.19,3533.85,3308.62,3497.47,111937000000.0,0.041037623526610334
2020-05-08,3494.82,3595.46,3439.58,3535.47,95458975744.0,0.010864996697612872
2020-05-09,3533.19,3604.15,3459.2,3490.92,108075000000.0,-0.012600870605605441
2020-05-10,3491.29,3495.22,3034.9,3174.53,99096502272.0,-0.09063226885749309
2020-05-11,3174.95,3242.92,3012.18,3122.58,106420000000.0,-0.016364627204657145
2020-05-12,3125.59,3254.33,3103.07,3202.23,80093069312.0,0.025507753204081274
2020-05-13,3202.45,3338.46,3182.94,3306.71,84253081600.0,0.03262726287618323
2020-05-14,3303.94,3418.68,3264.68,3381.92,106833000000.0,0.02274466161229749
2020-05-15,3381.95,3409.54,3251.11,3289.27,83300130816.0,-0.027395680560155178
2020-05-16,3289.53,3374.37,3258.12,3325.4,71257088000.0,0.010984200141672895
2020-05-17,3325.55,3446.49,3311.71,3388.15,82321440768.0,0.01886991038672048
2020-05-18,3389.66,3512.15,3366.19,3454.54,77048840192.0,0.019594764104304607
2020-05-19,3454.91,3488.56,3378.49,3454.54,71568982016.0,0.0
2020-05-20,3453.8,3503.9,3362.61,3415.66,68692594688.0,-0.011254754612770479
2020-05-21,3415.89,3445.49,3179.7,3266.44,71398170624.0,-0.04368701802872643
2020-05-22,3266.28,3393.71,3230.52,3363.76,59971682304.0,0.029793904066812926
2020-05-23,3364.18,3414.76,3315.75,3362.43,53118619648.0,-0.0003953908721193722
2020-05-24,3363.55,3403.97,3235.06,3241.78,61958955008.0,-0.03588178787365082
2020-05-25,3237.28,3317.19,3204.01,3299.06,55597944832.0,0.017669305134833335
2020-05-26,3301.33,3325.15,3222.68,3264.03,54565355520.0,-0.010618176086521491
2020-05-27,3264.73,3373.04,3254.6,3352.38,60930904064.0,0.027067765921269027
2020-05-28,3353.39,3483.54,3321.74,3466.95,66273886208.0,0.03417571993628399
2020-05-29,3468.0,3531.2,3414.48,3471.72,59186720768.0,0.0013758490892570308
2020-05-30,3474.55,3669.36,3441.15,3658.46,68604383232.0,0.05378890002649994
2020-05-31,3658.19,3710.58,3515.99,3543.84,63623229440.0,-0.03133012251056455
2020-06-01,3544.19,3783.63,3528.21,3763.58,73534660608.0,0.062006185380829804
2020-06-02,3762.75,3846.9,3549.56,3619.14,69828526080.0,-0.03837835252605237
2020-06-03,3620.22,3725.43,3584.22,3705.93,52570116096.0,0.023980835226048214
2020-06-04,3705.76,3798.46,3638.96,3748.09,52101328896.0,0.0113763616690008
2020-06-05,3748.23,3809.14,3686.18,3720.84,49709359104.0,-0.007270369708304747
2020-06-06,3720.86,3770.49,3675.38,3718.34,40466407424.0,-0.0006718912933638688
2020-06-07,3718.63,3775.33,3619.35,3744.36,51536896000.0,0.006997746306147468
2020-06-08,3744.65,3777.44,3685.97,3744.3,44905414656.0,-1.60241002467032e-05
2020-06-09,3744.93,3803.01,3685.25,3755.64,43479273472.0,0.0030286034772852855
2020-06-10,3755.21,3800.11,3705.34,3769.8,49094537216.0,0.003770329424545471
2020-06-11,3770.03,3807.76,3466.41,3499.48,59358490624.0,-0.07170672184200755
2020-06-12,3499.79,3618.0,3470.2,3578.96,43047641088.0,0.022711945774800846
2020-06-13,3579.89,3605.85,3531.23,3589.25,35531792384.0,0.002875136911281384
2020-06-14,3589.86,3600.27,3498.67,3521.9,37204037632.0,-0.018764365814585182
2020-06-15,3521.74,3554.56,3328.99,3508.91,51151712256.0,-0.003688350038331678
2020-06-16,3508.4,3569.89,3477.45,3537.03,39846944768.0,0.008013884653639058
2020-06-17,3537.39,3587.08,3479.43,3548.6,39577751552.0,0.0032711059843992807
2020-06-18,3548.44,3565.7,3476.36,3520.1,36164435968.0,-0.008031336301640102
2020-06-19,3519.27,3533.17,3446.68,3460.41,36707991552.0,-0.016956904633391168
2020-06-20,3460.12,3517.1,3432.37,3485.38,33302689792.0,0.007215907941544586
2020-06-21,3484.15,3526.72,3461.26,3473.42,31126564864.0,-0.0034314766252173667
2020-06-22,3473.05,3617.89,3460.33,3603.38,41907273728.0,0.03741557312389521
2020-06-23,3603.33,3663.47,3554.92,3630.41,32743827456.0,0.00750129045507264
2020-06-24,3632.21,3686.94,3478.32,3515.74,39372099584.0,-0.03158596411975512
2020-06-25,3515.85,3540.56,3422.0,3498.72,33858273280.0,-0.004841086087139512
2020-06-26,3498.27,3527.43,3423.38,3462.42,35192545280.0,-0.010375222938674655
2020-06-27,3462.7,3501.77,3305.92,3358.34,34394632192.0,-0.03005990030094552
2020-06-28,3358.97,3444.31,3309.65,3400.2,30029971456.0,0.012464491385624887
2020-06-29,3400.01,3468.62,3356.06,3442.88,33098768384.0,0.012552202811599411
2020-06-30,3441.59,3477.08,3381.48,3416.27,30921897984.0,-0.007728994330328143
2020-07-01,3418.48,3513.47,3382.5,3466.96,31794257920.0,0.01483782019571045
2020-07-02,3469.74,3507.6,3372.75,3441.57,31489665024.0,-0.007323418787640978
2020-07-03,3441.23,3481.43,3387.2,3414.66,27606251520.0,-0.00781910581507872
2020-07-04,3414.14,3504.64,3395.66,3475.05,25776621568.0,0.017685508952575146
2020-07-05,3472.7,3526.58,3385.7,3469.61,28230144000.0,-0.0015654451015093551
2020-07-06,3469.03,3691.25,3449.33,3666.15,41378525184.0,0.056646136021051285
2020-07-07,3660.3,3741.7,3572.32,3674.66,34347876352.0,0.0023212361741882237
2020-07-08,3674.48,3889.08,3645.9,3849.55,44521328640.0,0.04759351885616647
2020-07-09,3849.39,3903.54,3711.09,3794.35,38740553728.0,-0.014339338364224408
2020-07-10,3792.76,3815.78,3644.11,3756.88,35505610752.0,-0.009875209192615308
2020-07-11,3756.93,3844.24,3723.11,3797.44,28997625856.0,0.010796192585336817
2020-07-12,3797.66,3881.77,3742.76,3832.6,32896188416.0,0.009258869132889425
2020-07-13,3832.75,3937.83,3748.66,3801.2,37872201728.0,-0.008192871679799651
2020-07-14,3800.15,3877.06,3726.01,3836.14,36279480320.0,0.009191834157634471
2020-07-15,3834.77,3901.43,3772.69,3840.12,32799565824.0,0.0010375012382237703
2020-07-16,3840.15,3881.0,3696.45,3778.79,33122160640.0,-0.015970855077445445
2020-07-17,3779.14,3839.26,3741.73,3789.65,28520536064.0,0.0028739358366038914
2020-07-18,3788.45,3852.03,3736.6,3801.04,25821773824.0,0.003005554602667715
2020-07-19,3800.45,3854.01,3738.21,3817.79,27840745472.0,0.004406688695725469
2020-07-20,3818.5,3843.83,3710.1,3731.4,27825518592.0,-0.022628274472928034
2020-07-21,3730.23,3877.61,3711.68,3840.21,34994282496.0,0.029160636758321257
2020-07-22,3839.95,3949.14,3796.72,3936.49,35503079424.0,0.02507154556651847
2020-07-23,3936.18,4041.64,3903.39,3980.76,39022649344.0,0.011246059306641243
2020-07-24,3982.31,4022.27,3891.42,3936.05,37271138304.0,-0.011231523628653872
2020-07-25,3935.83,4140.01,3929.36,4112.18,40442146816.0,0.04474790716581345
2020-07-26,4110.62,4254.4,4048.82,4133.77,50430861312.0,0.0052502565549172875
2020-07-27,4133.06,4436.35,4001.79,4292.04,70320070656.0,0.03828708418707372
2020-07-28,4298.21,4451.84,4176.52,4345.34,56713510912.0,0.012418337200958085
2020-07-29,4345.64,4491.22,4290.09,4370.56,50939011072.0,0.005803918680701736
2020-07-30,4374.42,4486.26,4304.65,4436.12,48211050496.0,0.015000366085810457
2020-07-31,4436.31,4581.62,4380.47,4537.57,51113435136.0,0.022869083793946032
2020-08-01,4537.93,4881.55,4504.63,4842.04,64309039104.0,0.0670997912979856
2020-08-02,4844.54,5053.06,4454.2,4575.73,70082183168.0,-0.05499954564605014
2020-08-03,4576.22,4835.09,4546.47,4736.89,50846519296.0,0.0352206096076475
2020-08-04,4736.54,4878.4,4650.6,4762.16,49040228352.0,0.005334723837792099
2020-08-05,4763.26,4941.4,4705.42,4883.77,52077441024.0,0.025536731231206033
2020-08-06,4883.03,5011.17,4802.2,4919.04,51149611008.0,0.007221879818255061
2020-08-07,4919.38,5013.84,4669.0,4812.94,56068448256.0,-0.021569249284413283
2020-08-08,4814.7,5019.85,4770.06,4957.58,42898817024.0,0.03005231729462654
2020-08-09,4961.84,5101.28,4844.32,4989.48,57856872448.0,0.0064345910706433695
2020-08-10,4989.93,5184.88,4937.83,5091.74,55651942400.0,0.020495121736132882
2020-08-11,5093.73,5161.19,4710.02,4855.46,59771121664.0,-0.04640456896856471
2020-08-12,4855.8,5130.81,4696.5,5048.36,54890057728.0,0.03972847062894136
2020-08-13,5049.38,5286.07,4843.71,5197.81,67835932672.0,0.02960367327211233
2020-08-14,5197.02,5369.73,5095.38,5204.06,55322877952.0,0.0012024294847252648
2020-08-15,5203.44,5403.74,5139.93,5299.53,54436642816.0,0.01834529194513501
2020-08-16,5300.49,5447.09,5185.85,5383.93,52194279424.0,0.01592594060228003
2020-08-17,5384.64,5603.48,5241.1,5420.43,66179989504.0,0.00677943435371553
2020-08-18,5419.1,5533.83,5210.29,5284.92,62498893824.0,-0.024999861634593556
2020-08-19,5283.95,5361.07,4974.18,5085.43,51954040832.0,-0.03774702360679061
2020-08-20,5086.49,5271.8,5042.46,5231.61,47307214848.0,0.028744865232634975
2020-08-21,5230.56,5376.89,4920.83,4958.46,56707112960.0,-0.05221146071668181
2020-08-22,4956.91,5134.51,4855.06,5114.91,40953909248.0,0.03155213513873245
2020-08-23,5111.31,5208.52,4966.58,5120.75,41935929344.0,0.0011417600700696084
2020-08-24,5121.53,5285.6,5046.55,5198.57,44028559360.0,0.015196992628032868
2020-08-25,5198.23,5240.22,4818.48,4943.93,55739801600.0,-0.04898270101200897
2020-08-26,4941.87,5072.9,4862.4,4989.32,44871880704.0,0.009180955231971266
2020-08-27,4986.72,5050.48,4744.98,4850.84,49284276224.0,-0.027755285289377984
2020-08-28,4851.24,5045.93,4815.17,5001.52,40157585408.0,0.031062661312267537
2020-08-29,5001.7,5188.84,4950.54,5115.39,43805052928.0,0.022767078808042296
2020-08-30,5105.55,5317.91,5064.37,5238.74,46670876672.0,0.02411350845194593
2020-08-31,5239.9,5350.88,5132.74,5232.72,58677174272.0,-0.001149131279658766
2020-09-01,5230.21,5568.24,5168.02,5462.37,64009338880.0,0.043887309085905546
2020-09-02,5462.21,5523.33,4976.89,5130.65,68443795456.0,-0.06072821870360301
2020-09-03,5132.25,5246.98,4369.16,4469.22,80297295872.0,-0.12891738863496816
2020-09-04,4464.66,4761.14,4325.92,4589.95,72027996160.0,0.02701366233928959
2020-09-05,4590.18,4679.81,4081.7,4252.07,109943000000.0,-0.07361300232028678
2020-09-06,4251.81,4500.15,4112.41,4417.73,82390220800.0,0.03895984779178141
2020-09-07,4418.15,4515.32,4151.81,4447.86,73391472640.0,0.006820244786349683
2020-09-08,4449.29,4529.94,4222.48,4359.49,71167311872.0,-0.019867981456250794
2020-09-09,4360.59,4520.75,4272.67,4439.28,70278193152.0,0.018302599616010218
2020-09-10,4440.26,4630.78,4415.08,4516.03,197797000000.0,0.017288839631651953
2020-09-11,4517.01,4616.01,4356.93,4570.96,189152000000.0,0.01216333815320092
2020-09-12,4571.74,4698.17,4482.39,4637.43,113865000000.0,0.01454180303481123
2020-09-13,4638.89,4732.46,4408.04,4512.68,164961000000.0,-0.02690067558971243
2020-09-14,4512.67,4719.76,4422.04,4607.12,82191523840.0,0.020927697066931206
2020-09-15,4606.51,4710.44,4452.88,4502.6,77563994112.0,-0.02268662418170131
2020-09-16,4503.07,4626.61,4387.42,4517.95,76600819712.0,0.0034091413849774987
2020-09-17,4518.22,4688.18,4441.49,4601.88,63741030400.0,0.018577009484390006
2020-09-18,4602.58,4692.34,4478.4,4574.77,56902889472.0,-0.005891070605926196
2020-09-19,4572.49,4666.9,4510.14,4601.47,49910784000.0,0.005836358986353263
2020-09-20,4602.33,4635.38,4375.32,4469.51,54708760576.0,-0.028677792096873378
2020-09-21,4470.79,4523.6,4097.63,4162.45,67644006400.0,-0.06870104329109916
2020-09-22,4160.82,4270.95,4103.89,4231.6,47334719488.0,0.016612812165911928
2020-09-23,4232.6,4287.43,4000.11,4036.38,49251139584.0,-0.04613385008034787
2020-09-24,4036.22,4326.15,4008.35,4300.34,50669998080.0,0.06539523037969674
2020-09-25,4300.66,4433.18,4209.61,4367.6,48552009728.0,0.01564062376463271
2020-09-26,4370.11,4481.98,4316.45,4414.92,44660195328.0,0.010834325487681928
2020-09-27,4414.08,4514.62,4323.32,4443.38,43126530048.0,0.0064463229231785935
2020-09-28,4443.2,4567.19,4383.45,4412.88,48293658624.0,-0.00686414396247903
2020-09-29,4411.3,4512.15,4349.71,4478.04,44257964032.0,0.014765867188774706
2020-09-30,4492.8,4543.39,4381.23,4482.03,45922295808.0,0.0008910148189833489
2020-10-01,4482.26,4602.28,4325.71,4407.87,58401103872.0,-0.016546073988795262
2020-10-02,4407.91,4447.7,4187.63,4311.0,91726716928.0,-0.021976600943312774
2020-10-03,4311.35,4385.99,4269.72,4317.37,84957511680.0,0.0014776154024587207
2020-10-04,4317.61,4423.53,4266.17,4388.5,84891525120.0,0.016475307884198154
2020-10-05,4388.73,4460.06,4335.65,4414.23,76513509376.0,0.005863051156431487
2020-10-06,4413.1,4477.79,4217.74,4265.47,86859153408.0,-0.03370010171649396
2020-10-07,4265.32,4333.73,4184.52,4303.97,85331632128.0,0.009025969002243617
2020-10-08,4304.64,4425.08,4197.76,4391.01,69270118400.0,0.020223189288029353
2020-10-09,4391.55,4545.75,4348.81,4504.17,65421246464.0,0.025770836322394963
2020-10-10,4497.27,4677.99,4484.84,4559.3,52976308224.0,0.01223976892524048
2020-10-11,4558.51,4684.56,4527.32,4629.29,53258756096.0,0.01535104072993665
2020-10-12,4627.93,4784.14,4542.4,4698.15,68960452608.0,0.014874851219085272
2020-10-13,4695.04,4748.73,4584.21,4655.13,53559439360.0,-0.009156795760033143
2020-10-14,4659.33,4723.99,4511.05,4610.68,60596363264.0,-0.009548605516924269
2020-10-15,4607.7,4660.8,4517.1,4594.76,66026270720.0,-0.0034528529414316056
2020-10-16,4597.89,4639.95,4393.06,4453.27,54018985984.0,-0.030793773777085143
2020-10-17,4455.57,4517.02,4407.67,4475.61,48087699456.0,0.005016538408854521
2020-10-18,4475.04,4564.68,4447.99,4533.84,46387752960.0,0.013010517002151722
2020-10-19,4538.15,4633.28,4445.54,4552.19,54694002688.0,0.004047341767684731
2020-10-20,4550.35,4614.14,4397.92,4445.95,75795382272.0,-0.023338217429413
2020-10-21,4445.43,4810.65,4426.33,4694.96,81091731456.0,0.05600827719609991
2020-10-22,4689.67,4917.43,4665.93,4821.59,78609801216.0,0.026971475795320998
2020-10-23,4824.87,4893.01,4703.76,4809.44,61274566656.0,-0.002519915629491609
2020-10-24,4809.45,4923.5,4773.72,4884.78,60995915776.0,0.01566502544994841
2020-10-25,4884.78,4954.48,4769.55,4823.79,52240146432.0,-0.012485720953655965
2020-10-26,4823.79,4917.16,4649.91,4763.98,68632956928.0,-0.012398964299855542
2020-10-27,4720.39,4895.24,4685.93,4816.23,73026871296.0,0.010967720267507364
2020-10-28,4858.41,4928.83,4594.55,4692.52,66863722496.0,-0.02568606565716325
2020-10-29,4692.52,4771.6,4542.17,4648.99,69786927104.0,-0.009276465523855082
2020-10-30,4651.92,4725.26,4474.09,4614.52,60466040832.0,-0.007414513690070179
2020-10-31,4566.57,4699.58,4523.88,4612.08,53097816064.0,-0.0005287657221120234
2020-11-01,4611.82,4682.24,4552.31,4643.0,56207802368.0,0.0067041334929143215
2020-11-02,4611.82,4682.24,4552.31,4643.0,66113806336.0,0.0
2020-11-03,4503.73,4579.11,4327.22,4504.53,60872253440.0,-0.029823390049537046
2020-11-04,4505.0,4588.37,4349.17,4526.32,72526069760.0,0.004837352620584268
2020-11-05,4526.36,4835.45,4476.92,4780.26,75895439360.0,0.05610297106700379
2020-11-06,4780.21,5087.27,4730.05,5023.07,77189431296.0,0.05079430825938336
2020-11-07,5023.11,5197.38,4692.67,4808.21,75125342208.0,-0.042774637821093364
2020-11-08,4808.32,5066.17,4765.91,5001.56,57852190720.0,0.04021246992123895
2020-11-09,5001.6,5076.71,4794.31,4925.71,69423767552.0,-0.015165268436247992
2020-11-10,4925.78,5049.01,4857.62,4960.63,61226004480.0,0.0070893333143851045
2020-11-11,4960.6,5128.98,4929.11,5012.14,62970806272.0,0.010383761739940267
2020-11-12,5012.12,5129.06,4909.61,5047.12,68724473856.0,0.006979054854812539
2020-11-13,5047.12,5202.96,4988.4,5161.99,65138900992.0,0.022759514336889053
2020-11-14,5162.03,5194.64,4979.79,5077.32,54736637952.0,-0.016402588924039008
2020-11-15,5077.32,5120.68,4918.81,4992.83,57616969728.0,-0.016640668699234973
2020-11-16,4992.84,5243.77,4954.37,5189.27,68884570112.0,0.039344419898134086
2020-11-17,5240.63,5512.58,5195.41,5458.99,99615956992.0,0.051976482241240074
2020-11-18,5458.89,5614.45,5240.69,5424.32,81264926720.0,-0.00635099166695674
2020-11-19,5424.29,5558.9,5261.9,5438.29,80131039232.0,0.002575438027255128
2020-11-20,5438.28,5781.68,5409.2,5704.23,92918652928.0,0.0489014009918558
2020-11-21,5704.23,6262.32,5628.08,6182.98,120455000000.0,0.0839289439591322
2020-11-22,6182.98,6356.16,5722.45,6037.29,120737000000.0,-0.023563071528615587
2020-11-23,6037.28,6630.64,5943.23,6554.24,149166000000.0,0.08562616670724776
2020-11-24,6554.73,7265.55,6412.09,6956.1,152025000000.0,0.06131298213065128
2020-11-25,6955.69,7216.84,6455.28,6635.74,142027000000.0,-0.0460545420566123
2020-11-26,6633.68,6748.78,5476.46,5923.25,137132000000.0,-0.10737159683773023
2020-11-27,5926.4,6178.1,5680.5,5996.27,89496403968.0,0.012327691723293954
2020-11-28,5997.99,6427.53,5889.04,6283.22,94194884608.0,0.047854749702731736
2020-11-29,6270.79,6498.38,6133.79,6407.27,93808754688.0,0.0197430616785661
2020-11-30,6327.62,6807.17,6270.84,6746.8,,0.052991367618346
